date,store_id,foot_traffic,transactions,net_sales,gross_profit,refund_amount,on_shelf_availability
2025-10-21,Store_002,479,67,3841.43,1937.93,47.14,0.952
2025-10-21,Store_003,507,116,6415.47,2959.03,112.8,0.931
2025-10-21,Store_004,375,95,4364.73,2055.41,72.6,0.964
2025-10-21,Store_005,340,58,3357.72,1868.8,40.57,0.891
2025-10-21,Store_006,452,105,4661.44,2642.31,88.0,0.912
2025-10-21,Store_007,432,116,6903.76,3882.95,91.89,0.909
2025-10-21,Store_008,80,15,856.27,398.88,10.53,0.922
2025-10-21,Store_009,705,159,10764.42,6203.9,112.26,0.964
2025-10-21,Store_010,481,104,6424.19,2937.67,87.23,0.931
2025-10-21,Store_011,398,109,5554.17,3220.49,65.06,0.912
2025-10-21,Store_012,484,121,5721.51,3005.73,48.62,0.877
2025-10-21,Store_013,526,144,6899.26,2952.72,62.16,0.913
2025-10-21,Store_014,742,139,7389.53,3645.29,56.7,0.883
2025-10-21,Store_015,586,147,6425.23,3212.31,38.46,0.947
2025-10-21,Store_016,483,93,3198.59,1389.37,22.04,0.973
2025-10-21,Store_017,480,143,8069.95,4175.1,52.18,0.926
2025-10-21,Store_018,302,48,3259.56,1811.52,29.41,0.959
2025-10-21,Store_019,276,61,3269.46,1571.85,41.06,0.92
2025-10-21,Store_020,341,56,2801.85,1555.63,47.73,0.93
2025-10-22,Store_001,445,73,3014.45,1447.45,60.09,0.938
2025-10-22,Store_002,726,198,9816.78,4335.39,141.91,0.904
2025-10-22,Store_003,306,69,3243.47,1603.48,35.79,0.91
2025-10-22,Store_004,525,128,6109.86,3281.69,68.42,0.883
2025-10-22,Store_005,514,112,5444.35,2530.63,59.01,0.865
2025-10-22,Store_006,152,35,1984.75,1126.83,26.9,0.944
2025-10-22,Store_007,693,126,7234.63,3826.79,54.92,0.893
2025-10-22,Store_008,557,118,2946.61,1276.31,55.69,0.954
2025-10-22,Store_009,728,131,6169.49,3461.68,111.93,0.969
2025-10-22,Store_010,551,136,6837.03,3494.46,102.94,0.867
2025-10-22,Store_011,471,97,3720.32,2107.29,55.54,0.945
2025-10-22,Store_012,584,157,9529.56,4601.12,110.6,0.911
2025-10-22,Store_013,883,217,11533.15,4880.83,174.32,0.904
2025-10-22,Store_014,428,110,9239.97,4278.94,73.53,0.934
2025-10-22,Store_015,276,58,3295.68,1729.11,57.63,0.956
2025-10-22,Store_016,738,130,5312.4,2979.55,55.41,0.928
2025-10-22,Store_017,716,176,9983.75,5124.43,92.82,0.949
2025-10-22,Store_018,558,128,6638.97,3143.54,34.67,0.963
2025-10-22,Store_019,353,72,3913.31,1708.79,20.52,0.924
2025-10-22,Store_020,677,206,9491.44,4780.98,63.15,0.927
2025-10-23,Store_001,378,95,4611.5,2282.95,73.64,0.956
2025-10-23,Store_002,630,126,5562.49,2710.87,46.16,0.95
2025-10-23,Store_003,248,57,3394.53,1578.76,67.5,0.939
2025-10-23,Store_004,315,91,4969.58,2845.4,71.17,0.85
2025-10-23,Store_005,610,185,8197.47,3451.29,66.6,0.908
2025-10-23,Store_006,355,47,1833.92,938.73,36.34,0.918
2025-10-23,Store_007,430,80,2834.27,1586.92,51.87,0.881
2025-10-23,Store_008,606,123,7096.42,3387.89,119.48,0.913
2025-10-23,Store_009,727,188,3384.0,1771.54,67.23,0.931
2025-10-23,Store_010,357,83,4929.8,2454.0,70.1,0.948
2025-10-23,Store_011,347,87,4885.72,2431.6,90.0,0.922
2025-10-23,Store_012,766,174,12107.27,6969.97,222.72,0.965
2025-10-23,Store_013,575,129,9816.03,5212.32,114.52,0.816
2025-10-23,Store_014,522,126,6169.8,3140.05,32.11,0.92
2025-10-23,Store_015,588,126,10723.27,5176.01,162.93,0.934
2025-10-23,Store_016,250,52,2978.36,1693.06,37.36,0.903
2025-10-23,Store_017,327,61,3359.4,1645.86,54.38,0.9
2025-10-23,Store_018,700,126,7405.76,4037.15,81.33,0.955
2025-10-23,Store_019,760,214,14028.61,5989.59,155.91,0.882
2025-10-23,Store_020,910,173,8542.16,4089.49,43.57,0.916
2025-10-24,Store_001,528,129,6343.67,3676.0,107.74,0.961
2025-10-24,Store_002,774,154,10481.71,5071.14,153.92,0.892
2025-10-24,Store_003,736,240,10706.91,4557.14,206.67,0.951
2025-10-24,Store_004,492,82,5982.16,2723.72,67.68,0.907
2025-10-24,Store_005,840,100,7569.44,3485.63,44.56,0.942
2025-10-24,Store_006,775,238,9552.04,4394.88,96.46,0.909
2025-10-24,Store_007,357,69,4504.12,2284.04,74.92,0.888
2025-10-24,Store_008,543,126,7804.91,4448.48,112.85,0.948
2025-10-24,Store_009,607,161,8111.21,3668.38,80.35,0.93
2025-10-24,Store_010,386,109,5456.92,3057.92,98.58,0.922
2025-10-24,Store_011,462,95,5542.73,2625.95,77.06,0.892
2025-10-24,Store_012,978,243,13710.84,6556.47,251.04,0.95
2025-10-24,Store_013,691,164,10401.11,5944.79,55.64,0.867
2025-10-24,Store_014,437,117,5132.13,2646.43,40.84,0.904
2025-10-24,Store_015,554,94,2926.42,1553.25,22.38,0.896
2025-10-24,Store_016,475,129,5925.81,2988.89,40.23,0.897
2025-10-24,Store_017,719,142,7226.34,3417.68,55.56,0.916
2025-10-24,Store_018,660,196,13053.38,6118.25,81.85,0.918
2025-10-24,Store_019,562,131,5733.06,2587.11,90.69,0.981
2025-10-24,Store_020,543,176,11598.62,5960.01,207.51,0.953
2025-10-25,Store_001,613,170,5477.05,2445.61,98.39,0.925
2025-10-25,Store_002,709,214,8117.01,4165.19,68.11,0.976
2025-10-25,Store_003,667,179,8878.2,4396.16,155.49,0.895
2025-10-25,Store_004,754,181,10571.42,4628.11,130.61,0.922
2025-10-25,Store_005,799,147,6847.57,3057.98,110.05,0.926
2025-10-25,Store_006,904,108,4836.27,2092.04,93.73,0.925
2025-10-25,Store_007,604,127,8884.65,4937.43,154.0,0.912
2025-10-25,Store_008,690,109,6571.53,3763.49,90.81,0.922
2025-10-25,Store_009,800,306,17422.76,8167.2,289.67,0.936
2025-10-25,Store_010,607,161,9952.94,4724.87,180.93,0.957
2025-10-25,Store_011,938,205,10053.72,5721.9,71.6,0.917
2025-10-25,Store_012,475,95,4656.52,2311.94,47.75,0.865
2025-10-25,Store_013,755,155,4825.09,2436.51,31.64,0.916
2025-10-25,Store_014,796,300,16538.22,8836.72,316.3,0.928
2025-10-25,Store_015,497,128,6105.48,3141.96,118.85,0.911
2025-10-25,Store_016,830,197,9761.19,4106.88,112.67,0.901
2025-10-25,Store_017,956,222,12093.12,5352.29,140.77,0.936
2025-10-25,Store_018,939,271,9211.63,4499.94,59.0,0.885
2025-10-25,Store_019,885,255,12050.33,5530.16,133.76,0.908
2025-10-25,Store_020,994,206,8030.37,4587.67,122.72,0.862
2025-10-26,Store_001,462,58,2975.74,1633.29,29.44,0.878
2025-10-26,Store_002,272,56,3009.32,1402.53,34.94,0.938
2025-10-26,Store_003,588,126,6140.89,2878.81,37.84,0.903
2025-10-26,Store_004,709,202,9157.07,5003.38,67.73,0.931
2025-10-26,Store_005,699,161,6736.8,3186.05,119.87,0.895
2025-10-26,Store_006,398,82,5617.64,2651.8,28.43,0.967
2025-10-26,Store_007,763,115,7115.29,3535.5,121.08,0.91
2025-10-26,Store_008,800,228,7937.35,4515.12,68.88,0.888
2025-10-26,Store_009,902,176,6350.08,3526.02,111.18,0.922
2025-10-26,Store_010,625,191,8049.74,3830.75,104.04,0.947
2025-10-26,Store_011,665,189,6772.82,3396.92,73.94,0.921
2025-10-26,Store_012,556,93,4537.11,2131.79,81.38,0.945
2025-10-26,Store_013,536,94,6292.57,2647.34,76.34,0.962
2025-10-26,Store_014,632,144,11899.38,5102.49,85.17,0.927
2025-10-26,Store_015,891,203,11452.69,4883.73,163.56,0.878
2025-10-26,Store_016,273,63,2998.59,1576.52,23.22,0.908
2025-10-26,Store_017,694,195,11853.11,5920.17,63.55,0.951
2025-10-26,Store_018,344,100,3937.15,2108.98,25.91,0.956
2025-10-26,Store_019,319,92,2744.45,1229.44,33.3,0.916
2025-10-26,Store_020,583,128,6743.51,2854.58,72.94,0.913
2025-10-27,Store_001,652,84,5690.51,3210.73,93.88,0.899
2025-10-27,Store_002,356,77,5361.96,2845.25,53.23,0.906
2025-10-27,Store_003,726,123,6822.86,3578.56,119.65,0.892
2025-10-27,Store_004,563,148,6602.55,3666.98,99.83,0.889
2025-10-27,Store_005,448,91,4426.66,2300.15,38.46,0.9
2025-10-27,Store_006,419,101,4572.39,2467.13,82.01,0.958
2025-10-27,Store_007,500,117,7284.34,4094.34,61.07,0.944
2025-10-27,Store_008,704,154,5631.1,3171.84,95.64,0.944
2025-10-27,Store_009,453,94,6396.64,3126.83,50.44,0.946
2025-10-27,Store_010,492,91,3800.99,2063.38,44.5,0.942
2025-10-27,Store_011,454,104,8682.59,3699.54,118.93,0.927
2025-10-27,Store_012,636,151,7342.95,3328.45,98.04,0.907
2025-10-27,Store_013,770,232,12079.56,5374.36,81.48,0.927
2025-10-27,Store_014,368,61,3142.89,1661.21,28.73,0.953
2025-10-27,Store_015,293,70,4041.13,1792.01,41.93,0.967
2025-10-27,Store_016,663,153,6100.06,3013.92,120.15,0.935
2025-10-27,Store_017,501,60,4063.4,2283.89,73.75,0.907
2025-10-27,Store_018,454,109,6424.79,3142.76,37.04,0.928
2025-10-27,Store_019,473,64,3917.96,2149.39,56.11,0.964
2025-10-27,Store_020,349,87,4388.16,2500.27,33.93,0.923
2025-10-28,Store_001,199,38,2176.75,1262.45,36.54,0.869
2025-10-28,Store_002,544,82,4955.98,2836.79,59.74,0.899
2025-10-28,Store_003,648,127,7029.31,3326.44,79.99,0.931
2025-10-28,Store_004,223,47,3119.0,1447.61,21.55,0.963
2025-10-28,Store_005,385,107,6030.66,3135.5,87.49,0.883
2025-10-28,Store_006,677,205,11621.7,6325.72,135.96,0.886
2025-10-28,Store_007,598,165,9200.1,4672.76,87.04,0.968
2025-10-28,Store_008,967,275,18110.04,8459.59,135.13,0.936
2025-10-28,Store_009,674,131,6606.5,3395.48,43.88,0.919
2025-10-28,Store_010,634,210,10355.27,4366.88,127.6,0.842
2025-10-28,Store_011,441,110,6598.69,3740.78,102.08,0.954
2025-10-28,Store_012,472,119,3459.51,1934.79,53.54,0.912
2025-10-28,Store_013,382,83,4982.24,2777.13,49.6,0.919
2025-10-28,Store_014,671,130,6964.8,3798.35,91.31,0.919
2025-10-28,Store_015,474,79,4493.76,2052.15,85.9,0.896
2025-10-28,Store_016,810,194,9247.93,4340.49,120.28,0.881
2025-10-28,Store_017,416,111,6059.81,3318.12,42.48,0.929
2025-10-28,Store_018,623,74,3741.8,1688.95,58.05,0.904
2025-10-28,Store_019,463,105,5399.41,2525.09,68.22,0.921
2025-10-28,Store_020,590,128,8012.13,4379.07,51.37,0.864
2025-10-29,Store_001,446,107,6444.65,2899.48,64.95,0.837
2025-10-29,Store_002,655,172,4821.91,2200.17,46.31,0.855
2025-10-29,Store_003,204,40,2374.28,1033.35,23.84,0.931
2025-10-29,Store_004,670,97,5142.58,2494.71,62.78,0.928
2025-10-29,Store_005,224,55,2655.21,1157.06,29.88,0.985
2025-10-29,Store_006,529,69,3137.58,1730.5,49.65,0.892
2025-10-29,Store_007,704,190,7507.79,3484.06,89.96,0.925
2025-10-29,Store_008,622,168,10226.62,4466.67,53.47,0.952
2025-10-29,Store_009,516,117,5860.08,3260.04,49.76,0.981
2025-10-29,Store_010,556,179,5443.05,2901.52,43.58,0.932
2025-10-29,Store_011,696,230,13770.79,7560.17,116.83,0.938
2025-10-29,Store_012,363,82,1943.95,851.93,23.74,0.94
2025-10-29,Store_013,317,74,4490.18,1903.4,26.5,0.93
2025-10-29,Store_014,786,224,12430.0,6053.92,68.09,0.935
2025-10-29,Store_015,436,117,5124.53,2211.79,37.37,0.955
2025-10-29,Store_016,639,172,8124.45,4447.95,56.61,0.892
2025-10-29,Store_017,443,78,5431.82,3115.03,93.93,0.867
2025-10-29,Store_018,490,94,5738.43,3025.57,47.91,0.9
2025-10-29,Store_019,553,173,10023.74,4852.9,75.5,0.88
2025-10-29,Store_020,465,110,5109.72,2439.51,47.86,0.953
2025-10-30,Store_001,399,72,3486.84,1514.27,29.8,0.932
2025-10-30,Store_002,692,169,10489.07,5611.89,129.82,0.92
2025-10-30,Store_003,525,139,7780.96,3941.91,79.34,0.865
2025-10-30,Store_004,424,69,4599.78,2194.16,55.46,0.923
2025-10-30,Store_005,545,100,7290.62,3382.37,82.51,0.947
2025-10-30,Store_006,672,197,7924.79,4139.24,128.77,0.99
2025-10-30,Store_007,607,116,4282.62,2014.59,65.38,0.98
2025-10-30,Store_008,504,114,6197.97,3562.83,37.48,0.959
2025-10-30,Store_009,363,78,5995.66,2951.77,83.83,0.914
2025-10-30,Store_010,491,125,6478.6,3615.65,119.37,0.963
2025-10-30,Store_011,555,108,6752.78,3819.01,85.8,0.948
2025-10-30,Store_012,321,79,3229.35,1761.04,26.71,0.917
2025-10-30,Store_013,321,47,2606.65,1448.3,27.72,0.954
2025-10-30,Store_014,305,62,3569.12,1715.96,69.51,0.967
2025-10-30,Store_015,593,124,9622.74,5359.32,139.75,0.934
2025-10-30,Store_016,539,187,9381.06,4772.49,48.46,0.938
2025-10-30,Store_017,496,127,7203.13,3189.91,129.94,0.919
2025-10-30,Store_018,378,109,2137.08,1097.06,26.88,0.962
2025-10-30,Store_019,252,58,3691.59,2015.16,29.42,0.91
2025-10-30,Store_020,560,130,5785.41,2854.98,71.75,0.97
2025-10-31,Store_001,254,48,1643.43,889.17,19.22,0.927
2025-10-31,Store_002,555,120,9210.76,3890.65,142.93,0.931
2025-10-31,Store_003,90,21,927.63,465.24,8.25,0.938
2025-10-31,Store_004,488,110,5343.19,2766.06,76.56,0.924
2025-10-31,Store_005,725,124,5344.79,2341.74,59.52,0.927
2025-10-31,Store_006,628,108,3530.17,1502.75,69.68,0.951
2025-10-31,Store_007,670,148,6934.49,3607.49,36.65,0.925
2025-10-31,Store_008,516,136,5862.04,2822.57,113.08,0.9
2025-10-31,Store_009,491,109,3978.83,2059.88,49.65,0.892
2025-10-31,Store_010,715,175,8404.0,3552.62,79.62,0.902
2025-10-31,Store_011,829,154,9426.46,4567.88,110.33,0.95
2025-10-31,Store_012,550,95,4078.32,2364.16,72.68,0.878
2025-10-31,Store_013,633,190,8968.15,3982.56,157.5,0.908
2025-10-31,Store_014,317,56,3747.47,2151.55,50.27,0.892
2025-10-31,Store_015,307,63,2521.27,1368.05,13.34,0.918
2025-10-31,Store_016,344,62,3425.7,1674.46,42.27,0.933
2025-10-31,Store_017,616,156,7112.71,3539.45,109.24,0.863
2025-10-31,Store_018,596,132,10118.28,5668.13,175.52,0.911
2025-10-31,Store_019,437,100,2701.08,1151.46,34.56,0.909
2025-10-31,Store_020,571,135,7540.29,3355.79,75.46,0.909
2025-11-01,Store_001,553,131,8744.42,4643.87,112.12,0.925
2025-11-01,Store_002,301,69,2728.22,1506.49,26.2,0.867
2025-11-01,Store_003,821,144,4295.13,2058.49,29.21,0.896
2025-11-01,Store_004,801,177,8536.56,3731.83,51.3,0.93
2025-11-01,Store_005,586,148,8760.62,3772.54,72.59,0.939
2025-11-01,Store_006,540,135,7750.55,3793.83,90.87,0.903
2025-11-01,Store_007,565,114,6521.66,3401.05,121.7,0.913
2025-11-01,Store_008,616,155,6311.91,3466.96,52.24,0.892
2025-11-01,Store_009,397,105,6501.96,3198.33,87.41,0.898
2025-11-01,Store_010,183,38,1961.27,1121.85,20.02,0.952
2025-11-01,Store_011,384,124,7935.1,3777.8,82.13,0.921
2025-11-01,Store_012,801,114,7327.58,3418.17,135.51,0.955
2025-11-01,Store_013,791,155,10944.62,5349.31,203.17,0.886
2025-11-01,Store_014,464,99,3611.49,1676.37,68.44,0.882
2025-11-01,Store_015,536,115,3938.47,2024.57,34.92,0.919
2025-11-01,Store_016,777,169,6276.7,2780.58,76.63,0.874
2025-11-01,Store_017,697,147,10944.02,6326.2,209.59,0.888
2025-11-01,Store_018,697,225,13251.02,6755.7,217.27,0.903
2025-11-01,Store_019,610,97,4683.45,2331.34,78.16,0.893
2025-11-01,Store_020,677,197,9987.0,4477.83,113.31,0.94
2025-11-02,Store_001,511,133,7825.08,3581.42,69.4,0.961
2025-11-02,Store_002,1058,165,9353.11,4109.88,147.02,0.939
2025-11-02,Store_003,487,150,8861.16,4211.18,154.6,0.964
2025-11-02,Store_004,259,60,3704.26,1577.37,45.49,0.888
2025-11-02,Store_005,719,183,11166.62,5065.79,185.62,0.97
2025-11-02,Store_006,725,142,8198.94,3640.09,104.51,0.981
2025-11-02,Store_007,437,108,5769.38,3119.8,79.57,0.864
2025-11-02,Store_008,672,154,7575.48,3712.54,124.65,0.918
2025-11-02,Store_009,519,132,8139.03,4613.39,91.0,0.904
2025-11-02,Store_010,849,208,6597.72,3661.43,44.88,0.923
2025-11-02,Store_011,997,308,13808.54,8008.4,186.61,0.939
2025-11-02,Store_012,410,99,5766.39,2602.09,102.9,0.89
2025-11-02,Store_013,691,172,7088.44,3126.77,110.68,0.961
2025-11-02,Store_014,390,100,4594.02,1962.48,89.41,0.918
2025-11-02,Store_015,305,68,2031.06,1142.6,18.02,0.971
2025-11-02,Store_016,465,113,7672.88,3309.59,69.62,0.938
2025-11-02,Store_017,917,279,9510.46,4039.38,185.94,0.96
2025-11-02,Store_018,649,208,10651.24,4479.07,195.21,0.915
2025-11-02,Store_019,958,284,8255.02,4025.98,105.58,0.936
2025-11-02,Store_020,951,193,10302.28,5594.35,144.92,0.915
2025-11-03,Store_001,386,96,5443.29,2972.57,77.2,0.901
2025-11-03,Store_002,733,171,11248.21,5586.15,78.91,0.906
2025-11-03,Store_003,317,51,2675.56,1144.61,37.57,0.917
2025-11-03,Store_004,360,112,3094.04,1383.22,25.83,0.906
2025-11-03,Store_005,536,117,5688.45,2757.18,64.0,0.94
2025-11-03,Store_006,509,126,6487.01,3674.11,98.35,0.896
2025-11-03,Store_007,668,135,7761.89,3481.88,147.58,0.883
2025-11-03,Store_008,593,169,11838.31,5671.01,186.84,0.924
2025-11-03,Store_009,489,118,6999.18,3518.65,82.21,0.943
2025-11-03,Store_010,628,121,6090.08,3010.12,31.28,0.903
2025-11-03,Store_011,444,103,6068.06,2740.16,62.75,0.99
2025-11-03,Store_012,343,102,4538.72,1987.42,79.27,0.896
2025-11-03,Store_013,331,59,2779.89,1559.9,52.42,0.956
2025-11-03,Store_014,771,243,10719.37,6199.06,78.46,0.886
2025-11-03,Store_015,494,147,8281.39,4260.89,88.4,0.907
2025-11-03,Store_016,629,194,8343.53,4593.58,148.02,0.91
2025-11-03,Store_017,569,146,10582.95,5636.85,67.73,0.86
2025-11-03,Store_018,572,176,8771.45,4789.63,51.12,0.928
2025-11-03,Store_019,400,117,7750.92,3764.52,84.96,0.986
2025-11-03,Store_020,654,153,6720.85,3560.29,128.99,0.897
2025-11-04,Store_001,674,109,4283.88,1938.75,21.69,0.964
2025-11-04,Store_002,462,146,6403.91,2812.84,90.75,0.917
2025-11-04,Store_003,397,86,3847.53,1702.06,73.4,0.979
2025-11-04,Store_004,449,85,5964.51,2549.42,53.63,0.875
2025-11-04,Store_005,341,64,4058.79,2008.69,27.93,0.866
2025-11-04,Store_006,726,148,10670.64,5274.32,187.09,0.932
2025-11-04,Store_007,418,84,3097.72,1401.73,49.04,0.941
2025-11-04,Store_008,432,82,3916.35,1921.4,67.92,0.943
2025-11-04,Store_009,513,128,5699.7,3130.92,47.9,0.894
2025-11-04,Store_010,726,181,11639.76,6417.41,117.97,0.913
2025-11-04,Store_011,662,146,8148.27,4503.87,52.06,0.91
2025-11-04,Store_012,531,131,7326.38,3301.06,81.19,0.859
2025-11-04,Store_013,471,142,4876.19,2794.13,74.45,0.906
2025-11-04,Store_014,595,150,8601.75,3859.29,142.54,0.869
2025-11-04,Store_015,371,100,5511.0,2986.85,35.8,0.898
2025-11-04,Store_016,540,137,6436.98,2984.46,109.37,0.902
2025-11-04,Store_017,759,162,6390.91,3006.62,72.77,0.925
2025-11-04,Store_018,634,173,8616.77,4733.05,118.16,0.912
2025-11-04,Store_019,535,129,6648.86,3157.46,101.29,0.952
2025-11-04,Store_020,376,95,6288.28,3566.62,107.96,0.949
2025-11-05,Store_001,503,101,4623.91,2423.99,77.66,0.973
2025-11-05,Store_002,466,79,3404.13,1628.07,56.13,0.919
2025-11-05,Store_003,729,176,5985.8,2638.42,110.14,0.921
2025-11-05,Store_004,608,135,9046.02,4776.41,58.96,0.96
2025-11-05,Store_005,645,181,10482.45,4921.65,183.72,0.959
2025-11-05,Store_006,637,144,6169.04,3329.37,47.11,0.922
2025-11-05,Store_007,663,124,7086.25,3466.63,41.77,0.937
2025-11-05,Store_008,601,131,7231.7,3881.49,48.18,0.927
2025-11-05,Store_009,485,58,2635.11,1282.65,16.55,0.915
2025-11-05,Store_010,511,100,2785.03,1174.17,33.05,0.918
2025-11-05,Store_011,400,53,3090.47,1355.28,30.48,0.897
2025-11-05,Store_012,925,258,14825.05,6884.54,281.43,0.867
2025-11-05,Store_013,563,114,5462.94,2960.44,106.01,0.973
2025-11-05,Store_014,438,102,3549.0,1703.89,58.13,0.869
2025-11-05,Store_015,380,47,2445.37,1081.83,44.27,0.94
2025-11-05,Store_016,399,61,2404.29,1181.08,27.46,0.946
2025-11-05,Store_017,637,143,7936.35,3910.32,56.74,0.913
2025-11-05,Store_018,221,59,3286.49,1835.84,28.59,0.91
2025-11-05,Store_019,315,68,2066.4,1057.82,14.37,0.89
2025-11-05,Store_020,575,174,9647.61,4355.14,86.54,0.92
2025-11-06,Store_001,314,74,3740.75,1767.08,37.37,0.927
2025-11-06,Store_002,216,61,3486.34,1725.84,66.52,0.914
2025-11-06,Store_003,272,69,4410.09,2202.93,55.9,0.903
2025-11-06,Store_004,334,58,2833.98,1198.86,27.74,0.92
2025-11-06,Store_005,422,105,6600.8,3305.49,99.01,0.964
2025-11-06,Store_006,769,230,9758.06,5534.53,185.95,0.908
2025-11-06,Store_007,366,55,3605.91,1867.65,58.74,0.891
2025-11-06,Store_008,93,32,1808.14,811.52,23.05,0.852
2025-11-06,Store_009,298,79,4734.56,2232.44,93.13,0.933
2025-11-06,Store_010,468,145,8414.15,4216.89,152.23,0.94
2025-11-06,Store_011,232,89,3620.69,1958.86,42.5,0.897
2025-11-06,Store_012,586,112,4664.63,2540.7,46.37,0.896
2025-11-06,Store_013,421,146,5834.42,3262.77,88.13,0.964
2025-11-06,Store_014,491,137,2466.0,1151.55,31.36,0.923
2025-11-06,Store_015,371,79,4996.16,2846.79,45.18,0.961
2025-11-06,Store_016,656,111,5765.03,2674.09,43.32,0.924
2025-11-06,Store_017,544,117,4297.67,2486.31,43.96,0.98
2025-11-06,Store_018,659,158,6954.84,3873.35,84.67,0.958
2025-11-06,Store_019,489,72,4664.78,2024.72,57.08,0.925
2025-11-06,Store_020,516,116,7379.13,3862.03,135.94,0.909
2025-11-07,Store_001,427,88,5552.6,3124.62,55.56,0.938
2025-11-07,Store_002,410,133,4796.56,2566.52,55.22,0.911
2025-11-07,Store_003,541,166,10529.12,5504.61,145.57,0.929
2025-11-07,Store_004,540,117,4243.47,1833.19,58.04,0.876
2025-11-07,Store_005,413,69,2544.08,1380.59,25.5,0.949
2025-11-07,Store_006,407,98,4140.18,1905.49,29.02,0.949
2025-11-07,Store_007,699,83,3683.28,1561.19,29.83,0.917
2025-11-07,Store_008,688,228,13948.9,6368.73,89.48,0.907
2025-11-07,Store_009,205,34,2009.55,926.17,16.38,0.887
2025-11-07,Store_010,682,123,9815.18,4898.17,101.23,0.945
2025-11-07,Store_011,443,108,5469.6,2494.64,43.32,0.89
2025-11-07,Store_012,621,122,6077.67,2693.71,100.04,0.931
2025-11-07,Store_013,638,204,12929.54,7304.0,237.91,0.889
2025-11-07,Store_014,742,186,7339.86,4178.91,45.64,0.881
2025-11-07,Store_015,348,93,6433.01,2984.45,102.32,0.92
2025-11-07,Store_016,539,163,10656.24,5239.41,113.69,0.944
2025-11-07,Store_017,617,125,7683.71,4239.51,146.39,0.945
2025-11-07,Store_018,574,140,7550.88,3555.14,95.78,0.909
2025-11-07,Store_019,276,70,3755.01,2147.64,21.4,0.922
2025-11-07,Store_020,410,49,2291.98,1080.34,41.49,0.889
2025-11-08,Store_001,969,232,13982.23,7039.14,185.67,0.912
2025-11-08,Store_002,547,132,6636.6,3493.01,86.15,0.92
2025-11-08,Store_003,578,118,10154.56,5855.99,76.29,0.926
2025-11-08,Store_004,778,233,16632.41,7739.46,232.6,0.86
2025-11-08,Store_005,860,313,22865.53,10493.11,214.79,0.913
2025-11-08,Store_006,834,184,8660.62,3867.48,62.75,0.947
2025-11-08,Store_007,587,191,8372.89,4060.31,91.52,0.985
2025-11-08,Store_008,864,181,9605.69,4310.79,165.35,0.908
2025-11-08,Store_009,550,127,9599.63,5443.2,186.29,0.932
2025-11-08,Store_010,337,53,3246.82,1504.94,25.04,0.905
2025-11-08,Store_011,425,101,3206.21,1858.53,43.0,0.911
2025-11-08,Store_012,594,135,3923.92,2057.72,48.34,0.91
2025-11-08,Store_013,598,142,6066.98,2992.7,66.29,0.856
2025-11-08,Store_014,655,140,4659.84,1987.83,52.04,0.959
2025-11-08,Store_015,420,89,5208.56,2495.69,88.88,0.918
2025-11-08,Store_016,605,144,9593.86,4528.95,138.86,0.953
2025-11-08,Store_017,568,134,6041.54,3448.52,90.45,0.92
2025-11-08,Store_018,225,29,1213.96,544.84,9.07,0.904
2025-11-08,Store_019,840,206,10676.09,4946.88,84.64,0.906
2025-11-08,Store_020,685,83,5913.51,3157.64,110.19,0.924
2025-11-09,Store_001,729,214,15077.49,6648.31,248.77,0.943
2025-11-09,Store_002,1052,169,8580.08,4345.72,136.59,0.901
2025-11-09,Store_003,677,155,8634.94,4164.56,165.32,0.91
2025-11-09,Store_004,957,153,6598.98,3166.01,107.04,0.947
2025-11-09,Store_005,688,191,12999.94,5831.24,231.12,0.908
