date,sku,units,unit_price,revenue,cogs,price_type,channel
2025-09-25,SKU-10043,15,43.44,651.6,364.8,Regular,Wholesale
2025-09-25,SKU-10031,8,129.03,1032.24,499.44,Regular,Online
2025-09-25,SKU-10029,13,193.4,2514.2,1461.46,Regular,Online
2025-09-25,SKU-10045,27,156.43,4223.61,2472.39,Regular,Wholesale
2025-09-25,SKU-10049,24,208.7,5008.8,2270.64,Promo,Wholesale
2025-09-25,SKU-10013,3,110.38,331.14,183.69,Promo,Wholesale
2025-09-25,SKU-10020,21,43.73,918.33,378.84,Regular,Online
2025-09-25,SKU-10018,13,140.74,1829.62,720.72,Regular,Online
2025-09-25,SKU-10004,29,154.13,4469.77,2124.83,Regular,Retail
2025-09-25,SKU-10017,18,216.52,3897.36,1540.08,Regular,Wholesale
2025-09-25,SKU-10035,20,193.51,3870.2,1843.2,Regular,Wholesale
2025-09-25,SKU-10023,8,17.33,138.64,62.72,Regular,Wholesale
2025-09-25,SKU-10040,17,174.84,2972.28,1643.39,Regular,Wholesale
2025-09-25,SKU-10019,12,168.76,2025.12,887.4,Regular,Online
2025-09-25,SKU-10055,20,144.66,2893.2,1489.8,Regular,Wholesale
2025-09-25,SKU-10005,23,14.58,335.34,149.73,Regular,Wholesale
2025-09-25,SKU-10021,14,132.82,1859.48,771.4,Regular,Retail
2025-09-25,SKU-10015,17,176.72,3004.24,1016.26,Regular,Online
2025-09-25,SKU-10056,16,18.17,290.72,125.12,Regular,Retail
2025-09-25,SKU-10016,15,176.17,2642.55,1327.8,Regular,Online
2025-09-25,SKU-10014,20,145.28,2905.6,1705.2,Regular,Retail
2025-09-25,SKU-10036,20,84.56,1691.2,1080.6,Promo,Online
2025-09-25,SKU-10041,3,185.34,556.02,270.93,Regular,Online
2025-09-25,SKU-10011,21,218.74,4593.54,1907.85,Regular,Retail
2025-09-26,SKU-10020,19,42.12,800.28,342.76,Regular,Online
2025-09-26,SKU-10027,9,161.72,1455.48,567.27,Promo,Retail
2025-09-26,SKU-10059,23,35.65,819.95,357.88,Regular,Online
2025-09-26,SKU-10036,23,78.78,1811.94,1242.69,Promo,Online
2025-09-26,SKU-10060,19,189.74,3605.06,1253.81,Regular,Wholesale
2025-09-26,SKU-10023,31,17.06,528.86,243.04,Regular,Online
2025-09-26,SKU-10010,11,63.98,703.78,339.35,Promo,Wholesale
2025-09-26,SKU-10037,5,183.38,916.9,459.0,Regular,Wholesale
2025-09-26,SKU-10021,30,121.8,3654.0,1653.0,Promo,Online
2025-09-26,SKU-10016,33,181.97,6005.01,2921.16,Regular,Wholesale
2025-09-26,SKU-10003,13,123.19,1601.47,741.78,Regular,Online
2025-09-26,SKU-10004,19,160.87,3056.53,1392.13,Regular,Wholesale
2025-09-26,SKU-10012,21,66.93,1405.53,588.42,Promo,Retail
2025-09-26,SKU-10050,8,150.46,1203.68,679.6,Regular,Retail
2025-09-26,SKU-10053,16,70.73,1131.68,603.68,Regular,Retail
2025-09-26,SKU-10025,24,41.83,1003.92,438.96,Promo,Wholesale
2025-09-26,SKU-10005,17,15.31,260.27,110.67,Regular,Retail
2025-09-26,SKU-10039,18,205.09,3691.62,2102.58,Regular,Online
2025-09-26,SKU-10014,12,151.65,1819.8,1023.12,Regular,Wholesale
2025-09-26,SKU-10002,12,144.95,1739.4,944.76,Regular,Online
2025-09-26,SKU-10028,21,31.47,660.87,254.31,Regular,Wholesale
2025-09-26,SKU-10018,16,136.88,2190.08,887.04,Regular,Online
2025-09-26,SKU-10024,19,78.06,1483.14,488.3,Regular,Online
2025-09-26,SKU-10038,18,56.25,1012.5,678.78,Promo,Wholesale
2025-09-26,SKU-10019,32,171.08,5474.56,2366.4,Regular,Retail
2025-09-26,SKU-10001,10,9.02,90.2,29.5,Regular,Online
2025-09-26,SKU-10044,22,187.52,4125.44,2379.52,Regular,Retail
2025-09-26,SKU-10034,16,136.11,2177.76,1248.16,Regular,Retail
2025-09-26,SKU-10011,23,224.85,5171.55,2089.55,Regular,Wholesale
2025-09-26,SKU-10033,8,140.73,1125.84,584.96,Regular,Online
2025-09-26,SKU-10015,16,167.62,2681.92,956.48,Regular,Online
2025-09-26,SKU-10043,7,46.22,323.54,170.24,Regular,Wholesale
2025-09-26,SKU-10017,26,207.51,5395.26,2224.56,Regular,Retail
2025-09-26,SKU-10035,32,192.29,6153.28,2949.12,Regular,Retail
2025-09-26,SKU-10031,23,128.79,2962.17,1435.89,Regular,Wholesale
2025-09-26,SKU-10009,15,142.88,2143.2,824.7,Regular,Retail
2025-09-26,SKU-10055,23,156.22,3593.06,1713.27,Regular,Wholesale
2025-09-26,SKU-10054,19,123.71,2350.49,1050.13,Promo,Retail
2025-09-26,SKU-10046,31,101.93,3159.83,1695.08,Regular,Wholesale
2025-09-26,SKU-10029,21,193.25,4058.25,2360.82,Regular,Retail
2025-09-26,SKU-10040,13,172.5,2242.5,1256.71,Regular,Retail
2025-09-26,SKU-10007,22,208.12,4578.64,1992.76,Regular,Retail
2025-09-26,SKU-10047,20,143.52,2870.4,1165.8,Regular,Wholesale
2025-09-26,SKU-10049,9,235.19,2116.71,851.49,Regular,Retail
2025-09-26,SKU-10041,18,139.31,2507.58,1625.58,Promo,Online
2025-09-27,SKU-10017,12,207.79,2493.48,1026.72,Regular,Wholesale
2025-09-27,SKU-10021,13,137.39,1786.07,716.3,Regular,Wholesale
2025-09-27,SKU-10023,9,16.14,145.26,70.56,Regular,Wholesale
2025-09-27,SKU-10052,26,157.25,4088.5,1503.84,Regular,Online
2025-09-27,SKU-10028,5,30.83,154.15,60.55,Regular,Online
2025-09-27,SKU-10003,19,114.54,2176.26,1084.14,Promo,Wholesale
2025-09-27,SKU-10057,20,214.63,4292.6,2586.4,Regular,Online
2025-09-27,SKU-10013,16,105.23,1683.68,979.68,Promo,Wholesale
2025-09-27,SKU-10041,8,160.77,1286.16,722.48,Promo,Wholesale
2025-09-27,SKU-10037,17,187.55,3188.35,1560.6,Regular,Online
2025-09-27,SKU-10007,17,211.03,3587.51,1539.86,Regular,Retail
2025-09-27,SKU-10032,25,69.22,1730.5,849.5,Promo,Online
2025-09-27,SKU-10030,20,21.85,437.0,250.4,Promo,Retail
2025-09-27,SKU-10047,7,147.92,1035.44,408.03,Regular,Retail
2025-09-27,SKU-10045,11,159.24,1751.64,1007.27,Regular,Online
2025-09-27,SKU-10055,11,155.48,1710.28,819.39,Regular,Online
2025-09-27,SKU-10018,16,135.16,2162.56,887.04,Regular,Retail
2025-09-27,SKU-10016,9,171.14,1540.26,796.68,Regular,Wholesale
2025-09-27,SKU-10051,19,36.69,697.11,270.94,Promo,Online
2025-09-27,SKU-10060,22,200.36,4407.92,1451.78,Regular,Online
2025-09-27,SKU-10058,21,162.37,3409.77,1575.42,Regular,Wholesale
2025-09-27,SKU-10027,11,158.35,1741.85,693.33,Promo,Online
2025-09-27,SKU-10036,16,92.57,1481.12,864.48,Regular,Retail
2025-09-27,SKU-10015,17,150.58,2559.86,1016.26,Promo,Online
2025-09-27,SKU-10048,15,156.24,2343.6,801.45,Regular,Retail
2025-09-27,SKU-10033,15,145.15,2177.25,1096.8,Regular,Wholesale
2025-09-27,SKU-10002,16,139.08,2225.28,1259.68,Regular,Retail
2025-09-27,SKU-10034,22,132.23,2909.06,1716.22,Regular,Retail
2025-09-27,SKU-10054,13,151.27,1966.51,718.51,Regular,Wholesale
2025-09-27,SKU-10019,17,138.97,2362.49,1257.15,Promo,Online
2025-09-27,SKU-10012,18,79.2,1425.6,504.36,Regular,Retail
2025-09-27,SKU-10056,20,14.78,295.6,156.4,Promo,Retail
2025-09-27,SKU-10010,22,69.73,1534.06,678.7,Regular,Retail
2025-09-27,SKU-10024,15,77.84,1167.6,385.5,Regular,Online
2025-09-27,SKU-10043,19,43.72,830.68,462.08,Regular,Online
2025-09-27,SKU-10006,15,48.96,734.4,310.8,Regular,Online
2025-09-27,SKU-10014,16,145.29,2324.64,1364.16,Regular,Online
2025-09-27,SKU-10044,11,183.17,2014.87,1189.76,Regular,Retail
2025-09-27,SKU-10035,25,192.76,4819.0,2304.0,Regular,Online
2025-09-27,SKU-10029,22,184.3,4054.6,2473.24,Regular,Online
2025-09-27,SKU-10039,23,197.69,4546.87,2686.63,Regular,Wholesale
2025-09-27,SKU-10059,26,34.1,886.6,404.56,Regular,Online
2025-09-27,SKU-10049,19,204.23,3880.37,1797.59,Promo,Online
2025-09-27,SKU-10022,25,51.8,1295.0,687.5,Promo,Retail
2025-09-28,SKU-10043,13,43.76,568.88,316.16,Regular,Retail
2025-09-28,SKU-10031,10,127.9,1279.0,624.3,Regular,Online
2025-09-28,SKU-10049,15,226.91,3403.65,1419.15,Regular,Retail
2025-09-28,SKU-10019,16,167.8,2684.8,1183.2,Regular,Retail
2025-09-28,SKU-10017,15,206.48,3097.2,1283.4,Regular,Online
2025-09-28,SKU-10004,13,160.62,2088.06,952.51,Regular,Retail
2025-09-28,SKU-10018,14,141.21,1976.94,776.16,Regular,Wholesale
2025-09-28,SKU-10046,20,104.43,2088.6,1093.6,Regular,Wholesale
2025-09-28,SKU-10024,8,74.56,596.48,205.6,Regular,Wholesale
2025-09-28,SKU-10010,9,75.58,680.22,277.65,Regular,Retail
2025-09-28,SKU-10055,15,144.14,2162.1,1117.35,Regular,Online
2025-09-28,SKU-10011,27,214.92,5802.84,2452.95,Regular,Wholesale
2025-09-28,SKU-10016,12,172.17,2066.04,1062.24,Regular,Wholesale
2025-09-28,SKU-10020,5,35.05,175.25,90.2,Promo,Wholesale
2025-09-28,SKU-10051,14,44.32,620.48,199.64,Regular,Online
2025-09-28,SKU-10005,20,16.04,320.8,130.2,Regular,Wholesale
2025-09-28,SKU-10003,21,128.11,2690.31,1198.26,Regular,Online
2025-09-28,SKU-10053,23,75.51,1736.73,867.79,Regular,Online
2025-09-28,SKU-10006,22,50.93,1120.46,455.84,Regular,Online
2025-09-28,SKU-10045,13,151.17,1965.21,1190.41,Regular,Online
2025-09-28,SKU-10057,10,200.3,2003.0,1293.2,Promo,Wholesale
2025-09-28,SKU-10025,30,41.29,1238.7,548.7,Promo,Wholesale
2025-09-28,SKU-10002,16,145.85,2333.6,1259.68,Regular,Retail
2025-09-28,SKU-10026,17,114.68,1949.56,1114.86,Regular,Wholesale
2025-09-28,SKU-10041,23,153.98,3541.54,2077.13,Promo,Wholesale
2025-09-28,SKU-10014,6,123.79,742.74,511.56,Promo,Online
2025-09-28,SKU-10009,34,145.06,4932.04,1869.32,Regular,Online
2025-09-28,SKU-10027,18,180.9,3256.2,1134.54,Regular,Retail
2025-09-28,SKU-10054,14,145.36,2035.04,773.78,Regular,Retail
2025-09-28,SKU-10033,12,117.72,1412.64,877.44,Promo,Online
2025-09-28,SKU-10030,17,26.95,458.15,212.84,Regular,Wholesale
2025-09-28,SKU-10035,25,188.4,4710.0,2304.0,Regular,Retail
2025-09-28,SKU-10052,27,171.89,4641.03,1561.68,Regular,Wholesale
2025-09-28,SKU-10042,21,186.85,3923.85,1960.56,Promo,Online
2025-09-28,SKU-10038,15,60.53,907.95,565.65,Regular,Wholesale
2025-09-28,SKU-10039,9,195.11,1755.99,1051.29,Regular,Wholesale
2025-09-28,SKU-10047,30,138.34,4150.2,1748.7,Regular,Wholesale
2025-09-28,SKU-10050,34,157.7,5361.8,2888.3,Regular,Wholesale
2025-09-28,SKU-10015,27,177.07,4780.89,1614.06,Regular,Online
2025-09-28,SKU-10013,17,103.66,1762.22,1040.91,Promo,Wholesale
2025-09-28,SKU-10036,16,96.77,1548.32,864.48,Regular,Online
2025-09-28,SKU-10044,17,182.8,3107.6,1838.72,Regular,Retail
2025-09-28,SKU-10048,15,162.37,2435.55,801.45,Regular,Retail
2025-09-28,SKU-10037,14,195.89,2742.46,1285.2,Regular,Retail
2025-09-29,SKU-10005,7,15.79,110.53,45.57,Regular,Online
2025-09-29,SKU-10056,12,18.74,224.88,93.84,Regular,Retail
2025-09-29,SKU-10048,9,157.09,1413.81,480.87,Regular,Wholesale
2025-09-29,SKU-10054,8,134.37,1074.96,442.16,Promo,Online
2025-09-29,SKU-10052,16,169.33,2709.28,925.44,Regular,Retail
2025-09-29,SKU-10025,8,53.26,426.08,146.32,Regular,Retail
2025-09-29,SKU-10008,17,40.91,695.47,393.89,Promo,Wholesale
2025-09-29,SKU-10047,8,146.42,1171.36,466.32,Regular,Online
2025-09-29,SKU-10020,15,43.51,652.65,270.6,Regular,Wholesale
2025-09-29,SKU-10023,17,16.78,285.26,133.28,Regular,Wholesale
2025-09-29,SKU-10031,7,111.98,783.86,437.01,Promo,Wholesale
2025-09-29,SKU-10013,15,126.78,1901.7,918.45,Regular,Wholesale
2025-09-29,SKU-10037,22,186.44,4101.68,2019.6,Regular,Online
2025-09-29,SKU-10045,17,150.4,2556.8,1556.69,Regular,Online
2025-09-29,SKU-10053,15,77.31,1159.65,565.95,Regular,Retail
2025-09-29,SKU-10018,1,142.77,142.77,55.44,Regular,Wholesale
2025-09-29,SKU-10046,8,102.72,821.76,437.44,Regular,Retail
2025-09-29,SKU-10049,16,207.64,3322.24,1513.76,Promo,Retail
2025-09-29,SKU-10034,14,138.48,1938.72,1092.14,Regular,Online
2025-09-29,SKU-10050,29,156.45,4537.05,2463.55,Regular,Online
2025-09-29,SKU-10033,24,133.78,3210.72,1754.88,Regular,Online
2025-09-29,SKU-10044,12,177.81,2133.72,1297.92,Regular,Online
2025-09-29,SKU-10012,18,69.09,1243.62,504.36,Promo,Online
2025-09-29,SKU-10009,14,150.53,2107.42,769.72,Regular,Online
2025-09-29,SKU-10016,19,176.16,3347.04,1681.88,Regular,Wholesale
2025-09-29,SKU-10041,22,170.71,3755.62,1986.82,Regular,Retail
2025-09-29,SKU-10021,13,145.84,1895.92,716.3,Regular,Online
2025-09-29,SKU-10029,18,190.36,3426.48,2023.56,Regular,Retail
2025-09-29,SKU-10022,14,62.99,881.86,385.0,Regular,Online
2025-09-29,SKU-10032,14,77.2,1080.8,475.72,Regular,Retail
2025-09-29,SKU-10015,26,165.95,4314.7,1554.28,Regular,Online
2025-09-29,SKU-10003,21,101.11,2123.31,1198.26,Promo,Retail
2025-09-29,SKU-10001,16,7.64,122.24,47.2,Promo,Wholesale
2025-09-29,SKU-10058,12,167.32,2007.84,900.24,Regular,Retail
2025-09-29,SKU-10006,22,53.28,1172.16,455.84,Regular,Online
2025-09-29,SKU-10039,22,166.57,3664.54,2569.82,Promo,Retail
2025-09-29,SKU-10010,17,71.64,1217.88,524.45,Regular,Wholesale
2025-09-29,SKU-10030,25,26.62,665.5,313.0,Regular,Wholesale
2025-09-29,SKU-10059,17,30.71,522.07,264.52,Promo,Online
2025-09-29,SKU-10057,20,199.35,3987.0,2586.4,Promo,Retail
2025-09-29,SKU-10055,23,144.68,3327.64,1713.27,Regular,Online
2025-09-29,SKU-10042,11,208.19,2290.09,1026.96,Regular,Wholesale
2025-09-29,SKU-10017,15,220.58,3308.7,1283.4,Regular,Retail
2025-09-29,SKU-10026,17,101.76,1729.92,1114.86,Promo,Wholesale
2025-09-30,SKU-10031,5,126.83,634.15,312.15,Regular,Retail
2025-09-30,SKU-10044,8,187.61,1500.88,865.28,Regular,Online
2025-09-30,SKU-10007,8,204.54,1636.32,724.64,Regular,Wholesale
2025-09-30,SKU-10021,4,140.46,561.84,220.4,Regular,Wholesale
2025-09-30,SKU-10049,32,217.46,6958.72,3027.52,Regular,Retail
2025-09-30,SKU-10039,18,172.76,3109.68,2102.58,Promo,Online
2025-09-30,SKU-10034,28,113.3,3172.4,2184.28,Promo,Online
2025-09-30,SKU-10050,15,159.47,2392.05,1274.25,Regular,Online
2025-09-30,SKU-10009,28,136.92,3833.76,1539.44,Regular,Wholesale
2025-09-30,SKU-10023,25,17.4,435.0,196.0,Regular,Retail
2025-09-30,SKU-10013,12,134.18,1610.16,734.76,Regular,Online
2025-09-30,SKU-10029,26,182.02,4732.52,2922.92,Regular,Retail
2025-09-30,SKU-10005,28,14.93,418.04,182.28,Regular,Online
2025-09-30,SKU-10054,20,146.81,2936.2,1105.4,Regular,Wholesale
2025-09-30,SKU-10024,19,74.19,1409.61,488.3,Regular,Wholesale
2025-09-30,SKU-10048,7,161.34,1129.38,374.01,Regular,Retail
2025-09-30,SKU-10058,19,165.09,3136.71,1425.38,Regular,Online
2025-09-30,SKU-10015,22,171.63,3775.86,1315.16,Regular,Retail
2025-09-30,SKU-10014,4,142.74,570.96,341.04,Regular,Online
2025-09-30,SKU-10036,32,80.6,2579.2,1728.96,Promo,Retail
2025-09-30,SKU-10011,20,216.3,4326.0,1817.0,Regular,Retail
2025-09-30,SKU-10042,28,219.36,6142.08,2614.08,Regular,Online
2025-09-30,SKU-10051,25,42.56,1064.0,356.5,Regular,Online
2025-09-30,SKU-10019,24,163.57,3925.68,1774.8,Regular,Wholesale
2025-09-30,SKU-10002,25,139.2,3480.0,1968.25,Regular,Wholesale
2025-09-30,SKU-10028,14,30.35,424.9,169.54,Regular,Wholesale
2025-09-30,SKU-10003,16,123.8,1980.8,912.96,Regular,Wholesale
2025-09-30,SKU-10060,19,194.69,3699.11,1253.81,Regular,Retail
2025-09-30,SKU-10027,19,179.59,3412.21,1197.57,Regular,Retail
2025-09-30,SKU-10032,14,76.38,1069.32,475.72,Regular,Retail
2025-09-30,SKU-10008,15,51.2,768.0,347.55,Regular,Online
2025-09-30,SKU-10010,14,62.08,869.12,431.9,Promo,Wholesale
2025-09-30,SKU-10043,5,46.1,230.5,121.6,Regular,Wholesale
2025-09-30,SKU-10004,11,141.44,1555.84,805.97,Promo,Retail
2025-09-30,SKU-10041,23,180.81,4158.63,2077.13,Regular,Retail
2025-09-30,SKU-10053,21,75.83,1592.43,792.33,Regular,Wholesale
2025-09-30,SKU-10040,29,160.26,4647.54,2803.43,Regular,Retail
2025-09-30,SKU-10017,17,202.43,3441.31,1454.52,Regular,Online
2025-09-30,SKU-10006,27,49.67,1341.09,559.44,Regular,Wholesale
2025-09-30,SKU-10056,16,17.86,285.76,125.12,Regular,Online
2025-09-30,SKU-10035,17,186.97,3178.49,1566.72,Regular,Online
2025-09-30,SKU-10038,19,59.47,1129.93,716.49,Regular,Online
2025-09-30,SKU-10018,17,132.68,2255.56,942.48,Regular,Wholesale
2025-09-30,SKU-10059,15,35.11,526.65,233.4,Regular,Retail
2025-10-01,SKU-10048,16,156.79,2508.64,854.88,Regular,Online
2025-10-01,SKU-10006,18,51.01,918.18,372.96,Regular,Retail
2025-10-01,SKU-10049,18,182.91,3292.38,1702.98,Promo,Online
2025-10-01,SKU-10036,15,90.6,1359.0,810.45,Regular,Retail
2025-10-01,SKU-10027,18,156.35,2814.3,1134.54,Promo,Wholesale
2025-10-01,SKU-10022,27,64.37,1737.99,742.5,Regular,Retail
2025-10-01,SKU-10051,15,42.63,639.45,213.9,Regular,Wholesale
2025-10-01,SKU-10060,19,189.28,3596.32,1253.81,Regular,Wholesale
2025-10-01,SKU-10044,24,169.59,4070.16,2595.84,Promo,Online
2025-10-01,SKU-10031,29,132.11,3831.19,1810.47,Regular,Wholesale
2025-10-01,SKU-10008,20,50.16,1003.2,463.4,Regular,Wholesale
2025-10-01,SKU-10018,32,135.21,4326.72,1774.08,Regular,Wholesale
2025-10-01,SKU-10033,12,145.62,1747.44,877.44,Regular,Wholesale
2025-10-01,SKU-10046,18,105.0,1890.0,984.24,Regular,Online
2025-10-01,SKU-10034,22,138.67,3050.74,1716.22,Regular,Wholesale
2025-10-01,SKU-10038,18,59.95,1079.1,678.78,Regular,Retail
2025-10-01,SKU-10024,15,78.76,1181.4,385.5,Regular,Online
2025-10-01,SKU-10056,31,19.17,594.27,242.42,Regular,Wholesale
2025-10-01,SKU-10055,9,143.44,1290.96,670.41,Regular,Wholesale
2025-10-01,SKU-10030,21,27.56,578.76,262.92,Regular,Online
2025-10-01,SKU-10059,21,34.61,726.81,326.76,Regular,Retail
2025-10-01,SKU-10014,8,150.11,1200.88,682.08,Regular,Retail
2025-10-01,SKU-10035,14,193.26,2705.64,1290.24,Regular,Online
2025-10-01,SKU-10039,5,197.03,985.15,584.05,Regular,Wholesale
2025-10-01,SKU-10045,20,121.73,2434.6,1831.4,Promo,Retail
2025-10-01,SKU-10057,15,217.38,3260.7,1939.8,Regular,Online
2025-10-01,SKU-10042,18,168.63,3035.34,1680.48,Promo,Retail
2025-10-01,SKU-10017,27,206.95,5587.65,2310.12,Regular,Retail
2025-10-01,SKU-10023,17,16.37,278.29,133.28,Regular,Retail
2025-10-01,SKU-10037,13,168.5,2190.5,1193.4,Promo,Online
2025-10-01,SKU-10003,8,126.2,1009.6,456.48,Regular,Wholesale
2025-10-01,SKU-10041,19,179.59,3412.21,1715.89,Regular,Retail
2025-10-01,SKU-10012,25,72.44,1811.0,700.5,Promo,Wholesale
2025-10-01,SKU-10007,16,215.71,3451.36,1449.28,Regular,Wholesale
2025-10-01,SKU-10020,24,43.4,1041.6,432.96,Regular,Wholesale
2025-10-01,SKU-10052,21,141.75,2976.75,1214.64,Promo,Retail
2025-10-01,SKU-10019,15,161.31,2419.65,1109.25,Regular,Retail
2025-10-01,SKU-10010,14,70.0,980.0,431.9,Regular,Online
2025-10-01,SKU-10058,29,166.44,4826.76,2175.58,Regular,Wholesale
2025-10-01,SKU-10004,15,152.94,2294.1,1099.05,Regular,Wholesale
2025-10-01,SKU-10005,21,12.24,257.04,136.71,Promo,Retail
2025-10-01,SKU-10011,14,208.08,2913.12,1271.9,Regular,Wholesale
2025-10-01,SKU-10002,26,138.0,3588.0,2046.98,Regular,Retail
2025-10-01,SKU-10001,7,9.3,65.1,20.65,Regular,Online
2025-10-01,SKU-10040,10,135.09,1350.9,966.7,Promo,Retail
2025-10-02,SKU-10035,22,193.73,4262.06,2027.52,Regular,Wholesale
2025-10-02,SKU-10046,28,97.03,2716.84,1531.04,Regular,Wholesale
2025-10-02,SKU-10050,16,161.31,2580.96,1359.2,Regular,Wholesale
2025-10-02,SKU-10002,29,134.93,3912.97,2283.17,Regular,Retail
2025-10-02,SKU-10006,23,52.61,1210.03,476.56,Regular,Wholesale
2025-10-02,SKU-10044,18,167.34,3012.12,1946.88,Promo,Online
2025-10-02,SKU-10007,11,207.37,2281.07,996.38,Regular,Wholesale
2025-10-02,SKU-10027,24,187.28,4494.72,1512.72,Regular,Online
2025-10-02,SKU-10021,9,135.06,1215.54,495.9,Regular,Online
2025-10-02,SKU-10042,33,207.16,6836.28,3080.88,Regular,Wholesale
2025-10-02,SKU-10028,13,28.71,373.23,157.43,Promo,Online
2025-10-02,SKU-10038,13,59.22,769.86,490.23,Regular,Online
2025-10-02,SKU-10057,21,224.1,4706.1,2715.72,Regular,Online
2025-10-02,SKU-10032,18,77.3,1391.4,611.64,Regular,Online
2025-10-02,SKU-10022,21,60.83,1277.43,577.5,Regular,Online
2025-10-02,SKU-10060,16,196.42,3142.72,1055.84,Regular,Wholesale
2025-10-02,SKU-10049,2,238.78,477.56,189.22,Regular,Wholesale
2025-10-02,SKU-10058,13,159.97,2079.61,975.26,Regular,Wholesale
2025-10-02,SKU-10018,33,134.59,4441.47,1829.52,Regular,Online
2025-10-02,SKU-10015,15,163.32,2449.8,896.7,Regular,Retail
2025-10-02,SKU-10013,13,138.76,1803.88,795.99,Regular,Online
2025-10-02,SKU-10051,22,41.98,923.56,313.72,Regular,Retail
2025-10-02,SKU-10005,25,14.63,365.75,162.75,Regular,Retail
2025-10-02,SKU-10012,14,76.29,1068.06,392.28,Regular,Online
2025-10-02,SKU-10041,22,181.56,3994.32,1986.82,Regular,Wholesale
2025-10-02,SKU-10030,30,27.43,822.9,375.6,Regular,Retail
2025-10-02,SKU-10033,15,132.63,1989.45,1096.8,Regular,Wholesale
2025-10-02,SKU-10025,22,53.18,1169.96,402.38,Regular,Online
2025-10-02,SKU-10037,17,167.27,2843.59,1560.6,Promo,Retail
2025-10-02,SKU-10053,12,71.88,862.56,452.76,Regular,Online
2025-10-02,SKU-10055,5,146.9,734.5,372.45,Regular,Wholesale
2025-10-02,SKU-10023,13,17.5,227.5,101.92,Regular,Retail
2025-10-02,SKU-10009,15,150.1,2251.5,824.7,Regular,Wholesale
2025-10-02,SKU-10024,28,74.25,2079.0,719.6,Regular,Retail
2025-10-02,SKU-10054,18,143.85,2589.3,994.86,Regular,Online
2025-10-02,SKU-10004,21,130.23,2734.83,1538.67,Promo,Retail
2025-10-02,SKU-10029,23,198.0,4554.0,2585.66,Regular,Retail
2025-10-02,SKU-10017,20,222.6,4452.0,1711.2,Regular,Online
2025-10-02,SKU-10008,2,47.41,94.82,46.34,Regular,Retail
2025-10-02,SKU-10047,16,138.49,2215.84,932.64,Regular,Retail
2025-10-02,SKU-10003,30,115.69,3470.7,1711.8,Promo,Retail
2025-10-02,SKU-10020,10,43.88,438.8,180.4,Regular,Retail
2025-10-02,SKU-10045,16,127.71,2043.36,1465.12,Promo,Wholesale
2025-10-02,SKU-10052,15,139.13,2086.95,867.6,Promo,Online
2025-10-03,SKU-10032,9,76.12,685.08,305.82,Regular,Retail
2025-10-03,SKU-10045,32,148.82,4762.24,2930.24,Regular,Online
2025-10-03,SKU-10060,19,198.68,3774.92,1253.81,Regular,Online
2025-10-03,SKU-10021,12,122.26,1467.12,661.2,Promo,Retail
2025-10-03,SKU-10007,14,197.0,2758.0,1268.12,Regular,Wholesale
2025-10-03,SKU-10003,31,130.19,4035.89,1768.86,Regular,Retail
2025-10-03,SKU-10035,17,193.7,3292.9,1566.72,Regular,Online
2025-10-03,SKU-10013,24,127.35,3056.4,1469.52,Regular,Wholesale
2025-10-03,SKU-10027,25,182.93,4573.25,1575.75,Regular,Retail
2025-10-03,SKU-10038,18,48.61,874.98,678.78,Promo,Wholesale
2025-10-03,SKU-10057,18,221.48,3986.64,2327.76,Regular,Wholesale
2025-10-03,SKU-10017,8,190.89,1527.12,684.48,Promo,Wholesale
2025-10-03,SKU-10047,15,138.12,2071.8,874.35,Regular,Wholesale
2025-10-03,SKU-10024,24,73.67,1768.08,616.8,Regular,Retail
2025-10-03,SKU-10051,28,37.63,1053.64,399.28,Promo,Retail
2025-10-03,SKU-10025,27,52.96,1429.92,493.83,Regular,Wholesale
2025-10-03,SKU-10020,5,41.31,206.55,90.2,Regular,Wholesale
2025-10-03,SKU-10031,20,123.8,2476.0,1248.6,Regular,Retail
2025-10-03,SKU-10042,29,193.8,5620.2,2707.44,Promo,Retail
2025-10-03,SKU-10048,15,150.41,2256.15,801.45,Regular,Wholesale
2025-10-03,SKU-10041,18,184.77,3325.86,1625.58,Regular,Retail
2025-10-03,SKU-10034,17,118.99,2022.83,1326.17,Promo,Online
2025-10-03,SKU-10011,13,223.74,2908.62,1181.05,Regular,Wholesale
2025-10-03,SKU-10018,19,106.94,2031.86,1053.36,Promo,Online
2025-10-03,SKU-10026,26,118.95,3092.7,1705.08,Regular,Online
2025-10-03,SKU-10023,14,14.31,200.34,109.76,Promo,Wholesale
2025-10-03,SKU-10004,5,155.51,777.55,366.35,Regular,Online
2025-10-03,SKU-10014,24,145.82,3499.68,2046.24,Regular,Wholesale
2025-10-03,SKU-10019,14,175.15,2452.1,1035.3,Regular,Retail
2025-10-03,SKU-10058,21,140.94,2959.74,1575.42,Promo,Retail
2025-10-03,SKU-10008,21,49.01,1029.21,486.57,Regular,Wholesale
2025-10-03,SKU-10006,6,52.97,317.82,124.32,Regular,Retail
2025-10-03,SKU-10005,9,15.4,138.6,58.59,Regular,Online
2025-10-03,SKU-10040,7,173.14,1211.98,676.69,Regular,Online
2025-10-03,SKU-10037,15,183.08,2746.2,1377.0,Regular,Online
2025-10-03,SKU-10016,21,177.82,3734.22,1858.92,Regular,Wholesale
