date,asin,sku,impressions,clicks,ad_spend,ad_orders,ad_revenue,campaign_type,match_type
2025-10-19,B0444234,SKU-0005,1532,24,10.05,3,270.39,Sponsored Products,Exact
2025-10-19,B0474559,SKU-0006,3246,30,21.84,4,403.3,Sponsored Products,Exact
2025-10-19,B0760123,SKU-0007,2225,31,17.58,4,277.03,Sponsored Products,Exact
2025-10-19,B0300550,SKU-0008,2116,40,16.47,3,89.94,Sponsored Products,Phrase
2025-10-19,B0565132,SKU-0009,2451,35,20.02,3,387.83,Sponsored Products,Exact
2025-10-19,B0138771,SKU-0010,1360,22,8.07,1,78.87,Sponsored Brands,Exact
2025-10-19,B0165870,SKU-0011,579,10,4.46,0,0.0,Sponsored Products,Exact
2025-10-19,B0661462,SKU-0012,2787,29,22.77,3,140.0,Sponsored Products,Exact
2025-10-19,B0241131,SKU-0013,1424,13,8.99,1,130.28,Sponsored Brands,Broad
2025-10-19,B0934569,SKU-0014,2236,27,9.92,2,183.34,Sponsored Brands,Broad
2025-10-19,B0916675,SKU-0015,1821,18,6.79,1,39.91,Sponsored Brands,Phrase
2025-10-20,B0673178,SKU-0001,1672,31,16.9,3,247.8,Sponsored Products,Broad
2025-10-20,B0494532,SKU-0002,2178,24,17.66,2,45.66,Sponsored Products,Phrase
2025-10-20,B0466098,SKU-0003,1204,13,7.66,1,17.85,Sponsored Brands,Phrase
2025-10-20,B0287544,SKU-0004,2353,30,14.71,3,335.05,Sponsored Brands,Exact
2025-10-20,B0444234,SKU-0005,1220,18,8.16,1,85.31,Sponsored Brands,Broad
2025-10-20,B0474559,SKU-0006,1892,30,12.52,4,410.34,Sponsored Brands,Broad
2025-10-20,B0760123,SKU-0007,1842,16,9.72,1,66.53,Sponsored Brands,Phrase
2025-10-20,B0300550,SKU-0008,1037,20,11.83,2,62.73,Sponsored Brands,Broad
2025-10-20,B0565132,SKU-0009,1900,34,30.58,1,132.53,Sponsored Products,Broad
2025-10-20,B0138771,SKU-0010,1698,25,10.69,2,162.81,Sponsored Brands,Exact
2025-10-20,B0165870,SKU-0011,1324,15,5.7,1,35.91,Sponsored Products,Phrase
2025-10-20,B0661462,SKU-0012,1560,29,22.06,2,92.45,Sponsored Brands,Broad
2025-10-20,B0241131,SKU-0013,2660,23,13.97,1,131.57,Sponsored Brands,Phrase
2025-10-20,B0934569,SKU-0014,2555,43,39.15,5,482.39,Sponsored Brands,Broad
2025-10-20,B0916675,SKU-0015,1500,21,17.32,1,40.05,Sponsored Brands,Phrase
2025-10-21,B0673178,SKU-0001,2204,38,17.71,5,366.7,Sponsored Brands,Exact
2025-10-21,B0494532,SKU-0002,1698,19,9.04,1,24.81,Sponsored Brands,Phrase
2025-10-21,B0466098,SKU-0003,1419,18,7.28,1,18.35,Sponsored Products,Phrase
2025-10-21,B0287544,SKU-0004,1933,17,9.29,1,111.35,Sponsored Brands,Broad
2025-10-21,B0444234,SKU-0005,1468,15,7.7,0,0.0,Sponsored Brands,Broad
2025-10-21,B0474559,SKU-0006,2382,34,29.74,5,491.67,Sponsored Products,Broad
2025-10-21,B0760123,SKU-0007,2259,20,17.75,1,69.15,Sponsored Brands,Exact
2025-10-21,B0300550,SKU-0008,766,9,3.67,0,0.0,Sponsored Products,Phrase
2025-10-21,B0565132,SKU-0009,2167,23,16.66,1,131.08,Sponsored Products,Broad
2025-10-21,B0138771,SKU-0010,2272,21,11.01,2,172.11,Sponsored Brands,Exact
2025-10-21,B0165870,SKU-0011,2058,36,27.99,5,205.85,Sponsored Brands,Phrase
2025-10-21,B0661462,SKU-0012,200,3,2.47,0,0.0,Sponsored Products,Exact
2025-10-21,B0241131,SKU-0013,1979,36,25.73,3,362.86,Sponsored Products,Phrase
2025-10-21,B0934569,SKU-0014,1665,27,12.52,3,293.59,Sponsored Products,Broad
2025-10-21,B0916675,SKU-0015,2019,27,24.15,1,40.21,Sponsored Brands,Exact
2025-10-22,B0673178,SKU-0001,2229,23,19.93,3,236.45,Sponsored Brands,Broad
2025-10-22,B0494532,SKU-0002,2733,49,32.76,5,111.33,Sponsored Products,Exact
2025-10-22,B0466098,SKU-0003,2003,34,30.13,3,55.35,Sponsored Products,Phrase
2025-10-22,B0287544,SKU-0004,2320,36,34.12,5,529.37,Sponsored Brands,Exact
2025-10-22,B0444234,SKU-0005,1997,19,7.21,2,169.79,Sponsored Products,Exact
2025-10-22,B0474559,SKU-0006,3080,52,39.02,7,623.32,Sponsored Brands,Phrase
2025-10-22,B0760123,SKU-0007,2166,36,20.96,5,345.65,Sponsored Products,Exact
2025-10-22,B0300550,SKU-0008,1317,16,12.62,1,28.67,Sponsored Brands,Broad
2025-10-22,B0565132,SKU-0009,2027,38,31.34,5,637.73,Sponsored Brands,Exact
2025-10-22,B0138771,SKU-0010,1576,22,17.31,3,237.35,Sponsored Brands,Broad
2025-10-22,B0165870,SKU-0011,2220,34,19.93,4,145.76,Sponsored Brands,Broad
2025-10-22,B0661462,SKU-0012,2315,43,22.95,6,295.51,Sponsored Products,Phrase
2025-10-22,B0241131,SKU-0013,1526,15,9.39,2,263.73,Sponsored Brands,Broad
2025-10-22,B0934569,SKU-0014,2730,53,41.74,8,717.76,Sponsored Brands,Phrase
2025-10-22,B0916675,SKU-0015,1351,17,8.81,1,42.5,Sponsored Brands,Broad
2025-10-23,B0673178,SKU-0001,2244,24,10.35,2,149.88,Sponsored Brands,Phrase
2025-10-23,B0494532,SKU-0002,1936,37,19.96,4,96.28,Sponsored Products,Exact
2025-10-23,B0466098,SKU-0003,1234,17,10.58,1,18.7,Sponsored Products,Broad
2025-10-23,B0287544,SKU-0004,1578,23,9.42,1,117.98,Sponsored Brands,Broad
2025-10-23,B0444234,SKU-0005,2022,23,12.26,2,177.97,Sponsored Brands,Phrase
2025-10-23,B0474559,SKU-0006,2205,18,8.06,2,183.08,Sponsored Products,Phrase
2025-10-23,B0760123,SKU-0007,2102,27,19.32,2,133.44,Sponsored Products,Phrase
2025-10-23,B0300550,SKU-0008,2118,25,13.8,3,86.95,Sponsored Products,Phrase
2025-10-23,B0565132,SKU-0009,2326,24,8.62,2,287.95,Sponsored Brands,Phrase
2025-10-23,B0138771,SKU-0010,1627,28,10.29,2,160.77,Sponsored Brands,Phrase
2025-10-23,B0165870,SKU-0011,2298,42,33.07,5,202.1,Sponsored Brands,Phrase
2025-10-23,B0661462,SKU-0012,1882,26,13.28,3,139.99,Sponsored Brands,Exact
2025-10-23,B0241131,SKU-0013,2406,25,15.46,1,133.01,Sponsored Brands,Phrase
2025-10-23,B0934569,SKU-0014,1647,29,23.92,3,269.02,Sponsored Brands,Exact
2025-10-23,B0916675,SKU-0015,2742,32,15.3,2,83.31,Sponsored Brands,Exact
2025-10-24,B0673178,SKU-0001,1720,33,14.01,2,165.13,Sponsored Brands,Broad
2025-10-24,B0494532,SKU-0002,881,14,8.78,1,22.33,Sponsored Brands,Exact
2025-10-24,B0466098,SKU-0003,2233,34,12.29,3,49.48,Sponsored Brands,Exact
2025-10-24,B0287544,SKU-0004,2004,37,22.7,5,545.56,Sponsored Products,Broad
2025-10-24,B0444234,SKU-0005,1659,14,7.22,1,94.23,Sponsored Products,Phrase
2025-10-24,B0474559,SKU-0006,1024,11,5.22,1,101.34,Sponsored Brands,Exact
2025-10-24,B0760123,SKU-0007,2368,32,22.76,3,216.77,Sponsored Products,Broad
2025-10-24,B0300550,SKU-0008,1573,18,9.25,2,62.23,Sponsored Products,Phrase
2025-10-24,B0565132,SKU-0009,2541,38,29.89,3,416.18,Sponsored Brands,Broad
2025-10-24,B0138771,SKU-0010,1332,23,8.65,2,154.52,Sponsored Products,Broad
2025-10-24,B0165870,SKU-0011,852,10,5.58,1,38.61,Sponsored Products,Phrase
2025-10-24,B0661462,SKU-0012,922,12,5.08,1,44.23,Sponsored Products,Phrase
2025-10-24,B0241131,SKU-0013,2307,26,15.17,2,257.27,Sponsored Brands,Exact
2025-10-24,B0934569,SKU-0014,1296,19,17.68,1,92.99,Sponsored Products,Broad
2025-10-24,B0916675,SKU-0015,2588,35,29.29,4,177.48,Sponsored Products,Phrase
2025-10-25,B0673178,SKU-0001,2504,39,36.81,2,159.06,Sponsored Brands,Phrase
2025-10-25,B0494532,SKU-0002,1752,21,16.39,3,71.71,Sponsored Brands,Broad
2025-10-25,B0466098,SKU-0003,1795,24,9.96,2,35.3,Sponsored Brands,Phrase
2025-10-25,B0287544,SKU-0004,2892,55,31.82,6,665.6,Sponsored Brands,Broad
2025-10-25,B0444234,SKU-0005,1648,32,25.04,3,273.59,Sponsored Brands,Phrase
2025-10-25,B0474559,SKU-0006,2689,30,24.19,1,95.61,Sponsored Brands,Broad
2025-10-25,B0760123,SKU-0007,1400,24,10.97,3,209.44,Sponsored Products,Broad
2025-10-25,B0300550,SKU-0008,1876,25,14.7,1,30.13,Sponsored Brands,Exact
2025-10-25,B0565132,SKU-0009,2187,41,31.27,5,696.28,Sponsored Brands,Broad
2025-10-25,B0138771,SKU-0010,2542,43,23.48,4,331.05,Sponsored Products,Phrase
2025-10-25,B0165870,SKU-0011,1613,16,6.42,1,39.82,Sponsored Products,Broad
2025-10-25,B0661462,SKU-0012,2077,17,13.73,1,45.65,Sponsored Products,Broad
2025-10-25,B0241131,SKU-0013,1769,21,15.66,1,131.47,Sponsored Brands,Broad
2025-10-25,B0934569,SKU-0014,2910,29,15.97,2,201.03,Sponsored Products,Exact
2025-10-25,B0916675,SKU-0015,412,4,2.82,0,0.0,Sponsored Products,Broad
2025-10-26,B0673178,SKU-0001,1909,26,23.44,2,161.81,Sponsored Products,Phrase
2025-10-26,B0494532,SKU-0002,2213,37,24.76,4,89.17,Sponsored Products,Broad
2025-10-26,B0466098,SKU-0003,1924,35,18.21,4,71.66,Sponsored Products,Phrase
2025-10-26,B0287544,SKU-0004,2031,27,17.43,2,221.3,Sponsored Brands,Exact
2025-10-26,B0444234,SKU-0005,2391,41,16.38,4,348.0,Sponsored Brands,Broad
2025-10-26,B0474559,SKU-0006,3448,45,22.44,4,412.31,Sponsored Products,Exact
2025-10-26,B0760123,SKU-0007,2700,53,47.99,6,435.88,Sponsored Brands,Exact
2025-10-26,B0300550,SKU-0008,1092,16,7.07,2,58.41,Sponsored Brands,Phrase
2025-10-26,B0565132,SKU-0009,986,17,6.19,2,280.72,Sponsored Products,Exact
2025-10-26,B0138771,SKU-0010,1553,17,7.77,1,85.62,Sponsored Products,Broad
2025-10-26,B0165870,SKU-0011,1971,20,18.01,2,81.19,Sponsored Brands,Phrase
2025-10-26,B0661462,SKU-0012,2220,18,11.3,2,85.9,Sponsored Brands,Phrase
2025-10-26,B0241131,SKU-0013,1947,37,30.36,4,488.07,Sponsored Products,Broad
2025-10-26,B0934569,SKU-0014,2471,42,32.34,5,498.28,Sponsored Products,Exact
2025-10-26,B0916675,SKU-0015,2832,54,40.12,4,155.37,Sponsored Brands,Exact
2025-10-27,B0673178,SKU-0001,2565,23,13.11,2,161.64,Sponsored Brands,Phrase
2025-10-27,B0494532,SKU-0002,1650,19,11.3,2,45.9,Sponsored Products,Phrase
2025-10-27,B0466098,SKU-0003,1810,15,10.24,2,37.66,Sponsored Brands,Broad
2025-10-27,B0287544,SKU-0004,2451,28,22.61,2,222.97,Sponsored Brands,Phrase
2025-10-27,B0444234,SKU-0005,314,3,2.2,0,0.0,Sponsored Products,Phrase
2025-10-27,B0474559,SKU-0006,1257,17,12.85,2,178.11,Sponsored Products,Exact
2025-10-27,B0760123,SKU-0007,2310,38,25.76,3,207.64,Sponsored Brands,Phrase
2025-10-27,B0300550,SKU-0008,1111,18,15.13,1,31.2,Sponsored Brands,Phrase
2025-10-27,B0565132,SKU-0009,1389,12,6.81,1,141.82,Sponsored Products,Exact
2025-10-27,B0138771,SKU-0010,860,12,9.39,1,86.47,Sponsored Products,Broad
2025-10-27,B0165870,SKU-0011,1245,11,9.5,1,41.13,Sponsored Brands,Phrase
2025-10-27,B0661462,SKU-0012,1317,20,12.54,1,47.07,Sponsored Products,Exact
2025-10-27,B0241131,SKU-0013,1262,12,10.43,1,129.03,Sponsored Brands,Broad
2025-10-27,B0934569,SKU-0014,2509,28,20.18,3,282.24,Sponsored Brands,Exact
2025-10-27,B0916675,SKU-0015,1342,23,15.58,1,40.48,Sponsored Brands,Exact
2025-10-28,B0673178,SKU-0001,1094,14,12.33,2,158.05,Sponsored Products,Phrase
2025-10-28,B0494532,SKU-0002,2262,35,19.6,4,91.39,Sponsored Brands,Broad
2025-10-28,B0466098,SKU-0003,2869,32,29.02,3,52.55,Sponsored Brands,Broad
2025-10-28,B0287544,SKU-0004,758,13,12.23,1,122.21,Sponsored Brands,Broad
2025-10-28,B0444234,SKU-0005,2654,24,20.15,1,93.31,Sponsored Products,Broad
2025-10-28,B0474559,SKU-0006,1085,12,6.43,1,95.41,Sponsored Products,Broad
2025-10-28,B0760123,SKU-0007,572,8,4.51,0,0.0,Sponsored Brands,Phrase
2025-10-28,B0300550,SKU-0008,1899,27,23.08,2,57.98,Sponsored Brands,Exact
2025-10-28,B0565132,SKU-0009,1824,34,16.21,3,407.28,Sponsored Products,Phrase
2025-10-28,B0138771,SKU-0010,1271,22,17.52,1,85.17,Sponsored Products,Exact
2025-10-28,B0165870,SKU-0011,1955,16,8.72,2,77.08,Sponsored Products,Exact
2025-10-28,B0661462,SKU-0012,651,11,9.46,0,0.0,Sponsored Products,Exact
2025-10-28,B0241131,SKU-0013,1005,16,11.63,1,128.92,Sponsored Products,Exact
2025-10-28,B0934569,SKU-0014,2323,19,6.94,2,196.29,Sponsored Brands,Phrase
2025-10-28,B0916675,SKU-0015,566,9,7.05,0,0.0,Sponsored Products,Broad
2025-10-29,B0673178,SKU-0001,2089,35,21.76,2,156.96,Sponsored Brands,Broad
2025-10-29,B0494532,SKU-0002,2135,17,11.87,1,23.63,Sponsored Brands,Broad
2025-10-29,B0466098,SKU-0003,1976,37,26.2,2,38.05,Sponsored Products,Phrase
2025-10-29,B0287544,SKU-0004,1069,15,6.37,2,231.44,Sponsored Products,Phrase
2025-10-29,B0444234,SKU-0005,2755,29,18.35,3,255.02,Sponsored Brands,Broad
2025-10-29,B0474559,SKU-0006,1272,11,6.7,1,89.78,Sponsored Products,Phrase
2025-10-29,B0760123,SKU-0007,2145,39,19.38,3,201.09,Sponsored Products,Exact
2025-10-29,B0300550,SKU-0008,2159,36,20.76,2,64.1,Sponsored Products,Phrase
2025-10-29,B0565132,SKU-0009,2310,33,26.17,5,669.0,Sponsored Brands,Broad
2025-10-29,B0138771,SKU-0010,1157,9,4.75,0,0.0,Sponsored Products,Broad
2025-10-29,B0165870,SKU-0011,2358,20,11.29,1,36.56,Sponsored Brands,Exact
2025-10-29,B0661462,SKU-0012,1646,29,15.25,1,48.57,Sponsored Products,Phrase
2025-10-29,B0241131,SKU-0013,2530,45,24.8,3,360.97,Sponsored Brands,Broad
2025-10-29,B0934569,SKU-0014,1615,24,12.7,2,191.48,Sponsored Brands,Exact
2025-10-29,B0916675,SKU-0015,1308,24,15.75,3,126.0,Sponsored Products,Exact
2025-10-30,B0673178,SKU-0001,2112,24,9.19,3,229.94,Sponsored Brands,Exact
2025-10-30,B0494532,SKU-0002,2226,37,29.5,1,23.64,Sponsored Products,Broad
2025-10-30,B0466098,SKU-0003,2960,55,22.29,5,91.31,Sponsored Brands,Phrase
2025-10-30,B0287544,SKU-0004,1385,11,7.38,1,107.73,Sponsored Brands,Phrase
2025-10-30,B0444234,SKU-0005,2871,23,11.58,3,282.33,Sponsored Products,Phrase
2025-10-30,B0474559,SKU-0006,1725,17,6.36,2,186.73,Sponsored Products,Exact
2025-10-30,B0760123,SKU-0007,1889,37,34.06,4,273.07,Sponsored Brands,Broad
2025-10-30,B0300550,SKU-0008,2385,26,11.27,2,59.64,Sponsored Products,Broad
2025-10-30,B0565132,SKU-0009,2333,44,39.14,6,818.07,Sponsored Brands,Phrase
2025-10-30,B0138771,SKU-0010,2345,21,18.94,1,85.43,Sponsored Brands,Exact
2025-10-30,B0165870,SKU-0011,1682,13,8.83,0,0.0,Sponsored Brands,Broad
2025-10-30,B0661462,SKU-0012,1406,23,19.52,2,98.79,Sponsored Products,Broad
2025-10-30,B0241131,SKU-0013,977,10,3.7,0,0.0,Sponsored Products,Phrase
2025-10-30,B0934569,SKU-0014,2098,27,21.32,2,192.97,Sponsored Products,Exact
2025-10-30,B0916675,SKU-0015,1011,18,15.3,2,79.77,Sponsored Products,Exact
2025-10-31,B0673178,SKU-0001,829,11,8.81,1,78.7,Sponsored Brands,Phrase
2025-10-31,B0494532,SKU-0002,1680,30,14.68,3,72.88,Sponsored Brands,Phrase
2025-10-31,B0466098,SKU-0003,2460,41,26.44,4,71.06,Sponsored Brands,Broad
2025-10-31,B0287544,SKU-0004,1374,27,18.29,4,439.12,Sponsored Products,Phrase
2025-10-31,B0444234,SKU-0005,1676,19,16.21,1,85.05,Sponsored Brands,Broad
2025-10-31,B0474559,SKU-0006,674,8,6.29,1,88.87,Sponsored Brands,Exact
2025-10-31,B0760123,SKU-0007,2372,27,12.59,2,145.13,Sponsored Products,Phrase
2025-10-31,B0300550,SKU-0008,1887,16,14.14,2,59.64,Sponsored Products,Exact
2025-10-31,B0565132,SKU-0009,2350,30,24.05,2,255.0,Sponsored Brands,Exact
2025-10-31,B0138771,SKU-0010,1010,14,6.57,0,0.0,Sponsored Brands,Exact
2025-10-31,B0165870,SKU-0011,1559,25,9.2,3,113.32,Sponsored Products,Broad
2025-10-31,B0661462,SKU-0012,2081,35,33.24,3,146.99,Sponsored Products,Exact
2025-10-31,B0241131,SKU-0013,1696,22,19.43,2,245.09,Sponsored Products,Exact
2025-10-31,B0934569,SKU-0014,2110,28,26.45,3,271.9,Sponsored Products,Broad
2025-10-31,B0916675,SKU-0015,1167,19,10.13,3,130.63,Sponsored Brands,Phrase
2025-11-01,B0673178,SKU-0001,1555,28,23.81,1,80.26,Sponsored Brands,Phrase
2025-11-01,B0494532,SKU-0002,2015,37,21.81,4,87.36,Sponsored Products,Exact
2025-11-01,B0466098,SKU-0003,1441,18,11.3,2,35.99,Sponsored Brands,Exact
2025-11-01,B0287544,SKU-0004,1171,17,10.75,2,224.41,Sponsored Brands,Exact
2025-11-01,B0444234,SKU-0005,2258,27,19.24,2,183.39,Sponsored Products,Phrase
2025-11-01,B0474559,SKU-0006,1996,19,10.8,1,98.28,Sponsored Brands,Exact
2025-11-01,B0760123,SKU-0007,1068,19,17.33,1,67.52,Sponsored Products,Exact
2025-11-01,B0300550,SKU-0008,1872,23,10.83,2,55.67,Sponsored Products,Broad
2025-11-01,B0565132,SKU-0009,1445,18,9.78,1,125.11,Sponsored Brands,Exact
2025-11-01,B0138771,SKU-0010,2670,53,21.5,4,322.05,Sponsored Brands,Exact
2025-11-01,B0165870,SKU-0011,1868,36,32.21,3,112.71,Sponsored Products,Broad
2025-11-01,B0661462,SKU-0012,1954,20,7.69,1,43.55,Sponsored Products,Exact
2025-11-01,B0241131,SKU-0013,1948,24,9.94,3,360.99,Sponsored Products,Exact
2025-11-01,B0934569,SKU-0014,1076,12,6.24,1,96.83,Sponsored Brands,Exact
2025-11-01,B0916675,SKU-0015,2665,51,20.89,7,293.06,Sponsored Products,Exact
2025-11-02,B0673178,SKU-0001,1827,20,10.51,2,154.65,Sponsored Brands,Broad
2025-11-02,B0494532,SKU-0002,2059,35,21.61,4,87.51,Sponsored Products,Phrase
2025-11-02,B0466098,SKU-0003,2559,36,33.24,4,73.45,Sponsored Products,Phrase
2025-11-02,B0287544,SKU-0004,1563,22,8.13,2,210.45,Sponsored Products,Broad
2025-11-02,B0444234,SKU-0005,2611,43,36.13,4,355.4,Sponsored Brands,Broad
2025-11-02,B0474559,SKU-0006,2537,34,26.62,1,101.26,Sponsored Products,Phrase
2025-11-02,B0760123,SKU-0007,1250,19,17.49,2,131.24,Sponsored Brands,Broad
2025-11-02,B0300550,SKU-0008,2346,33,28.24,1,29.97,Sponsored Products,Exact
2025-11-02,B0565132,SKU-0009,1536,14,10.88,1,131.44,Sponsored Products,Exact
2025-11-02,B0138771,SKU-0010,856,13,5.61,1,77.8,Sponsored Brands,Broad
2025-11-02,B0165870,SKU-0011,1525,15,8.05,1,36.34,Sponsored Products,Phrase
2025-11-02,B0661462,SKU-0012,1641,17,15.15,1,42.73,Sponsored Brands,Exact
2025-11-02,B0241131,SKU-0013,2390,38,13.5,3,357.6,Sponsored Brands,Phrase
2025-11-02,B0934569,SKU-0014,1158,14,6.8,1,96.02,Sponsored Products,Phrase
2025-11-02,B0916675,SKU-0015,1518,26,24.58,3,129.3,Sponsored Products,Exact
2025-11-03,B0673178,SKU-0001,200,3,2.67,0,0.0,Sponsored Brands,Broad
2025-11-03,B0494532,SKU-0002,1819,15,12.29,1,23.26,Sponsored Brands,Broad
2025-11-03,B0466098,SKU-0003,2810,42,29.6,6,113.34,Sponsored Products,Phrase
2025-11-03,B0287544,SKU-0004,937,12,8.45,0,0.0,Sponsored Brands,Exact
2025-11-03,B0444234,SKU-0005,2375,42,16.93,5,436.91,Sponsored Brands,Phrase
2025-11-03,B0474559,SKU-0006,2932,28,19.04,3,280.12,Sponsored Products,Broad
2025-11-03,B0760123,SKU-0007,1997,25,10.6,2,138.96,Sponsored Products,Exact
2025-11-03,B0300550,SKU-0008,2212,18,6.68,2,59.57,Sponsored Brands,Phrase
2025-11-03,B0565132,SKU-0009,2065,23,17.18,1,128.34,Sponsored Products,Phrase
2025-11-03,B0138771,SKU-0010,2962,44,15.85,2,169.7,Sponsored Brands,Exact
2025-11-03,B0165870,SKU-0011,1279,23,16.5,1,35.72,Sponsored Brands,Phrase
2025-11-03,B0661462,SKU-0012,2794,41,14.61,3,128.6,Sponsored Brands,Phrase
2025-11-03,B0241131,SKU-0013,1380,12,9.38,1,127.23,Sponsored Products,Exact
2025-11-03,B0934569,SKU-0014,1002,9,5.42,0,0.0,Sponsored Brands,Broad
2025-11-03,B0916675,SKU-0015,1607,31,26.93,1,43.54,Sponsored Products,Phrase
2025-11-04,B0673178,SKU-0001,2003,32,24.35,2,153.34,Sponsored Products,Phrase
2025-11-04,B0494532,SKU-0002,1927,21,13.5,2,45.49,Sponsored Brands,Exact
2025-11-04,B0466098,SKU-0003,1638,16,13.7,1,17.26,Sponsored Products,Phrase
2025-11-04,B0287544,SKU-0004,1620,22,17.35,1,121.53,Sponsored Brands,Phrase
2025-11-04,B0444234,SKU-0005,1404,13,6.59,1,85.96,Sponsored Products,Broad
2025-11-04,B0474559,SKU-0006,1617,19,13.83,3,275.69,Sponsored Brands,Phrase
2025-11-04,B0760123,SKU-0007,2962,24,16.96,2,126.53,Sponsored Products,Broad
2025-11-04,B0300550,SKU-0008,2478,34,29.03,5,150.37,Sponsored Brands,Broad
2025-11-04,B0565132,SKU-0009,1539,13,11.2,0,0.0,Sponsored Brands,Broad
2025-11-04,B0138771,SKU-0010,2182,21,10.09,2,167.71,Sponsored Brands,Broad
2025-11-04,B0165870,SKU-0011,1693,30,23.19,1,38.81,Sponsored Products,Broad
2025-11-04,B0661462,SKU-0012,1705,31,19.46,3,144.51,Sponsored Products,Exact
2025-11-04,B0241131,SKU-0013,2165,20,13.67,1,125.23,Sponsored Products,Phrase
2025-11-04,B0934569,SKU-0014,1471,12,9.72,1,91.1,Sponsored Products,Phrase
2025-11-04,B0916675,SKU-0015,2029,17,13.86,2,85.57,Sponsored Brands,Broad
2025-11-05,B0673178,SKU-0001,1612,20,14.4,1,77.16,Sponsored Brands,Phrase
2025-11-05,B0494532,SKU-0002,2519,47,23.89,6,147.21,Sponsored Products,Phrase
2025-11-05,B0466098,SKU-0003,2852,41,30.48,6,108.8,Sponsored Brands,Phrase
2025-11-05,B0287544,SKU-0004,1789,32,23.63,2,240.22,Sponsored Brands,Phrase
2025-11-05,B0444234,SKU-0005,739,11,4.88,0,0.0,Sponsored Brands,Exact
2025-11-05,B0474559,SKU-0006,1662,14,8.51,2,178.28,Sponsored Products,Exact
2025-11-05,B0760123,SKU-0007,1999,22,18.22,3,215.81,Sponsored Products,Phrase
2025-11-05,B0300550,SKU-0008,2364,21,11.94,3,95.77,Sponsored Brands,Broad
2025-11-05,B0565132,SKU-0009,2903,44,32.95,6,856.26,Sponsored Products,Phrase
2025-11-05,B0138771,SKU-0010,2180,35,24.39,3,234.03,Sponsored Brands,Phrase
2025-11-05,B0165870,SKU-0011,2922,32,19.7,2,74.0,Sponsored Brands,Exact
2025-11-05,B0661462,SKU-0012,1353,23,20.72,1,46.25,Sponsored Brands,Exact
2025-11-05,B0241131,SKU-0013,1449,19,16.46,2,258.29,Sponsored Products,Exact
2025-11-05,B0934569,SKU-0014,1778,32,16.47,3,281.84,Sponsored Products,Broad
2025-11-05,B0916675,SKU-0015,2736,38,15.21,2,89.28,Sponsored Brands,Broad
2025-11-06,B0673178,SKU-0001,1412,17,15.5,2,157.08,Sponsored Brands,Broad
2025-11-06,B0494532,SKU-0002,1223,18,14.0,2,49.67,Sponsored Brands,Exact
2025-11-06,B0466098,SKU-0003,1419,12,9.8,1,17.54,Sponsored Products,Phrase
2025-11-06,B0287544,SKU-0004,1670,29,25.97,3,362.52,Sponsored Brands,Phrase
2025-11-06,B0444234,SKU-0005,1529,25,17.28,3,282.16,Sponsored Products,Exact
2025-11-06,B0474559,SKU-0006,2328,19,13.81,0,0.0,Sponsored Brands,Phrase
2025-11-06,B0760123,SKU-0007,2516,28,26.25,1,70.33,Sponsored Brands,Broad
2025-11-06,B0300550,SKU-0008,200,2,1.38,0,0.0,Sponsored Brands,Exact
2025-11-06,B0565132,SKU-0009,2809,38,25.17,3,414.93,Sponsored Products,Broad
2025-11-06,B0138771,SKU-0010,1653,18,12.08,2,164.2,Sponsored Brands,Phrase
2025-11-06,B0165870,SKU-0011,2725,36,22.0,2,78.8,Sponsored Brands,Phrase
2025-11-06,B0661462,SKU-0012,2042,39,24.4,5,217.79,Sponsored Brands,Phrase
2025-11-06,B0241131,SKU-0013,475,5,2.85,0,0.0,Sponsored Brands,Broad
2025-11-06,B0934569,SKU-0014,1322,18,9.06,1,96.91,Sponsored Products,Broad
2025-11-06,B0916675,SKU-0015,957,15,10.1,1,42.47,Sponsored Products,Phrase
2025-11-07,B0673178,SKU-0001,1935,20,12.59,1,79.77,Sponsored Brands,Phrase
2025-11-07,B0494532,SKU-0002,1342,18,9.59,2,50.73,Sponsored Brands,Broad
2025-11-07,B0466098,SKU-0003,878,11,6.5,0,0.0,Sponsored Brands,Exact
2025-11-07,B0287544,SKU-0004,2853,38,18.99,4,460.24,Sponsored Brands,Phrase
2025-11-07,B0444234,SKU-0005,2866,35,23.47,2,184.56,Sponsored Brands,Exact
2025-11-07,B0474559,SKU-0006,782,14,12.74,1,103.3,Sponsored Brands,Exact
2025-11-07,B0760123,SKU-0007,2210,39,34.43,4,265.65,Sponsored Products,Broad
2025-11-07,B0300550,SKU-0008,1397,26,22.82,2,62.66,Sponsored Brands,Exact
2025-11-07,B0565132,SKU-0009,3381,34,24.17,2,254.06,Sponsored Products,Broad
2025-11-07,B0138771,SKU-0010,2471,33,20.98,3,257.57,Sponsored Products,Phrase
2025-11-07,B0165870,SKU-0011,1354,20,18.2,2,79.84,Sponsored Products,Exact
2025-11-07,B0661462,SKU-0012,1635,23,15.93,1,44.32,Sponsored Brands,Broad
2025-11-07,B0241131,SKU-0013,3123,53,30.92,7,831.21,Sponsored Products,Broad
2025-11-07,B0934569,SKU-0014,1277,16,6.52,0,0.0,Sponsored Products,Exact
2025-11-07,B0916675,SKU-0015,2390,25,21.24,2,89.39,Sponsored Brands,Phrase
2025-11-08,B0673178,SKU-0001,1256,21,16.86,2,150.28,Sponsored Brands,Phrase
2025-11-08,B0494532,SKU-0002,1628,20,12.75,1,24.57,Sponsored Brands,Exact
