order_date,asin,sku,units,unit_price,gross_revenue,marketplace_fees,cogs,shipping_cost,market,fulfillment,channel,buy_box_pct
2025-10-11,B0444234,SKU-0005,12,91.07,1092.84,169.05,469.52,18.14,CA,FBM,Organic,0.939
2025-10-11,B0760123,SKU-0007,4,66.96,267.84,34.15,114.61,5.73,CA,FBA,Organic,0.923
2025-10-11,B0300550,SKU-0008,17,31.0,527.0,90.2,242.46,20.98,US,FBA,Organic,0.942
2025-10-11,B0565132,SKU-0009,8,142.03,1136.24,144.92,460.33,8.96,CA,FBA,Organic,0.838
2025-10-11,B0138771,SKU-0010,14,81.42,1139.88,190.25,521.07,18.23,CA,FBA,Ads,0.8
2025-10-11,B0165870,SKU-0011,10,40.5,405.0,53.65,185.73,24.62,CA,FBA,Ads,0.941
2025-10-11,B0661462,SKU-0012,7,41.73,292.11,37.43,138.09,8.99,DE,FBA,Organic,0.742
2025-10-11,B0241131,SKU-0013,4,133.13,532.52,69.72,253.43,4.54,UK,FBM,Organic,0.724
2025-10-11,B0934569,SKU-0014,9,94.2,847.8,118.68,404.51,14.7,DE,FBA,Organic,0.853
2025-10-11,B0916675,SKU-0015,3,41.86,125.58,21.07,51.4,5.75,DE,FBM,Organic,0.905
2025-10-12,B0673178,SKU-0001,4,74.74,298.96,40.0,153.3,9.55,UK,FBA,Ads,0.95
2025-10-12,B0494532,SKU-0002,14,23.96,335.44,44.58,154.28,24.61,DE,FBA,Ads,0.925
2025-10-12,B0466098,SKU-0003,4,16.35,65.4,10.81,36.34,7.57,DE,FBA,Organic,0.934
2025-10-12,B0287544,SKU-0004,14,110.02,1540.28,251.18,629.52,23.55,CA,FBA,Organic,0.913
2025-10-12,B0444234,SKU-0005,10,92.64,926.4,143.01,478.3,24.62,DE,FBA,Organic,0.722
2025-10-12,B0300550,SKU-0008,6,29.9,179.4,31.26,80.73,10.8,CA,FBA,Ads,0.83
2025-10-12,B0565132,SKU-0009,9,140.63,1265.67,159.69,531.77,10.67,UK,FBM,Organic,0.918
2025-10-12,B0165870,SKU-0011,7,39.79,278.53,42.12,132.13,7.88,UK,FBA,Ads,0.824
2025-10-12,B0661462,SKU-0012,7,43.11,301.77,36.84,150.21,10.24,CA,FBM,Organic,0.782
2025-10-12,B0241131,SKU-0013,5,126.06,630.3,86.09,287.73,11.02,UK,FBM,Ads,0.741
2025-10-12,B0934569,SKU-0014,6,96.51,579.06,79.89,314.66,7.48,UK,FBM,Ads,0.885
2025-10-12,B0916675,SKU-0015,10,38.59,385.9,50.98,163.22,24.9,DE,FBM,Ads,0.908
2025-10-13,B0673178,SKU-0001,5,77.73,388.65,49.85,208.31,9.29,UK,FBA,Organic,0.857
2025-10-13,B0494532,SKU-0002,7,22.35,156.45,25.16,76.67,12.78,US,FBM,Organic,0.873
2025-10-13,B0466098,SKU-0003,6,16.47,98.82,12.19,53.38,9.79,CA,FBM,Ads,0.805
2025-10-13,B0287544,SKU-0004,2,112.8,225.6,36.96,113.06,2.27,DE,FBA,Organic,0.953
2025-10-13,B0444234,SKU-0005,10,95.34,953.4,166.86,418.67,25.17,UK,FBA,Ads,0.882
2025-10-13,B0474559,SKU-0006,3,97.28,291.84,47.82,145.23,4.74,DE,FBM,Organic,0.86
2025-10-13,B0760123,SKU-0007,12,66.38,796.56,116.39,418.38,14.8,CA,FBA,Ads,0.944
2025-10-13,B0300550,SKU-0008,4,28.08,112.32,14.84,49.92,8.0,CA,FBA,Ads,0.958
2025-10-13,B0565132,SKU-0009,13,139.08,1808.04,305.38,973.21,21.63,DE,FBM,Organic,0.895
2025-10-13,B0138771,SKU-0010,18,78.0,1404.0,200.37,608.89,40.78,CA,FBM,Organic,0.838
2025-10-13,B0165870,SKU-0011,7,40.17,281.19,34.07,141.74,17.72,CA,FBA,Ads,0.93
2025-10-13,B0661462,SKU-0012,12,43.76,525.12,92.5,244.97,22.14,UK,FBM,Organic,0.944
2025-10-13,B0241131,SKU-0013,7,117.01,819.07,119.95,406.79,14.87,US,FBM,Ads,0.887
2025-10-13,B0934569,SKU-0014,18,97.47,1754.46,277.8,820.47,33.99,CA,FBM,Organic,0.72
2025-10-13,B0916675,SKU-0015,17,41.29,701.93,94.41,355.28,31.93,CA,FBA,Ads,0.737
2025-10-14,B0673178,SKU-0001,15,79.6,1194.0,159.13,521.33,37.09,UK,FBA,Ads,0.738
2025-10-14,B0494532,SKU-0002,6,24.45,146.7,20.0,66.87,9.24,DE,FBM,Ads,0.922
2025-10-14,B0466098,SKU-0003,6,16.25,97.5,13.03,45.8,12.09,CA,FBA,Organic,0.842
2025-10-14,B0287544,SKU-0004,10,113.21,1132.1,197.89,476.8,24.94,CA,FBA,Organic,0.78
2025-10-14,B0444234,SKU-0005,17,87.33,1484.61,199.06,816.03,43.82,DE,FBA,Organic,0.768
2025-10-14,B0474559,SKU-0006,6,87.8,526.8,73.59,242.64,10.18,UK,FBM,Organic,0.877
2025-10-14,B0760123,SKU-0007,10,69.1,691.0,117.86,291.25,16.3,US,FBM,Organic,0.722
2025-10-14,B0300550,SKU-0008,9,26.97,242.73,37.54,120.01,12.63,CA,FBM,Ads,0.743
2025-10-14,B0565132,SKU-0009,6,137.96,827.76,142.97,338.29,12.25,US,FBM,Organic,0.863
2025-10-14,B0138771,SKU-0010,8,85.13,681.04,108.99,369.25,15.05,US,FBM,Organic,0.866
2025-10-14,B0165870,SKU-0011,9,35.1,315.9,51.16,164.87,15.62,CA,FBM,Ads,0.769
2025-10-14,B0661462,SKU-0012,6,44.38,266.28,37.3,145.24,9.12,CA,FBM,Organic,0.895
2025-10-14,B0241131,SKU-0013,2,111.5,223.0,29.81,93.4,3.99,CA,FBA,Organic,0.836
2025-10-14,B0934569,SKU-0014,13,99.54,1294.02,191.75,636.85,21.41,UK,FBM,Ads,0.72
2025-10-14,B0916675,SKU-0015,9,42.61,383.49,67.92,195.27,13.64,US,FBA,Ads,0.724
2025-10-15,B0673178,SKU-0001,6,73.52,441.12,76.94,215.53,11.88,UK,FBM,Organic,0.956
2025-10-15,B0494532,SKU-0002,8,24.63,197.04,25.86,101.88,19.47,US,FBA,Organic,0.823
2025-10-15,B0466098,SKU-0003,8,16.76,134.08,17.92,57.69,13.74,DE,FBA,Ads,0.81
2025-10-15,B0287544,SKU-0004,11,110.81,1218.91,180.54,664.21,16.52,UK,FBA,Ads,0.949
2025-10-15,B0444234,SKU-0005,7,92.15,645.05,89.14,298.52,17.22,US,FBA,Ads,0.922
2025-10-15,B0300550,SKU-0008,12,27.83,333.96,56.19,153.2,16.0,CA,FBM,Organic,0.902
2025-10-15,B0138771,SKU-0010,3,78.32,234.96,41.52,112.79,4.57,CA,FBA,Organic,0.863
2025-10-15,B0165870,SKU-0011,1,34.39,34.39,5.29,17.56,2.42,US,FBM,Organic,0.782
2025-10-15,B0241131,SKU-0013,8,126.81,1014.48,146.15,421.28,10.14,CA,FBA,Ads,0.869
2025-10-15,B0934569,SKU-0014,8,94.07,752.56,103.66,315.75,19.61,UK,FBA,Organic,0.837
2025-10-15,B0916675,SKU-0015,5,40.02,200.1,30.21,102.16,12.89,US,FBM,Ads,0.786
2025-10-16,B0673178,SKU-0001,12,82.54,990.48,142.26,452.31,16.04,US,FBM,Ads,0.853
2025-10-16,B0494532,SKU-0002,11,22.87,251.57,43.54,109.4,16.79,UK,FBM,Organic,0.851
2025-10-16,B0466098,SKU-0003,10,17.38,173.8,28.19,81.29,13.98,DE,FBA,Organic,0.817
2025-10-16,B0287544,SKU-0004,3,118.98,356.94,54.97,149.49,5.54,UK,FBM,Organic,0.809
2025-10-16,B0444234,SKU-0005,4,93.9,375.6,48.66,165.11,7.61,CA,FBA,Organic,0.898
2025-10-16,B0474559,SKU-0006,6,93.38,560.28,87.21,284.11,11.42,DE,FBM,Organic,0.755
2025-10-16,B0760123,SKU-0007,3,69.79,209.37,35.71,94.47,7.69,US,FBM,Ads,0.731
2025-10-16,B0300550,SKU-0008,5,32.07,160.35,28.62,83.41,9.2,UK,FBA,Ads,0.907
2025-10-16,B0565132,SKU-0009,2,130.58,261.16,34.87,133.37,4.66,CA,FBA,Organic,0.864
2025-10-16,B0138771,SKU-0010,6,89.25,535.5,81.01,216.3,8.45,UK,FBA,Ads,0.73
2025-10-16,B0165870,SKU-0011,8,40.09,320.72,41.79,142.45,19.9,DE,FBA,Organic,0.767
2025-10-16,B0661462,SKU-0012,5,44.56,222.8,30.02,89.47,6.44,US,FBM,Ads,0.878
2025-10-16,B0241131,SKU-0013,3,118.52,355.56,47.66,144.18,3.58,CA,FBA,Organic,0.737
2025-10-16,B0934569,SKU-0014,10,87.64,876.4,130.93,450.84,14.01,US,FBA,Ads,0.734
2025-10-16,B0916675,SKU-0015,5,39.45,197.25,30.48,99.65,10.42,UK,FBM,Organic,0.901
2025-10-17,B0673178,SKU-0001,9,72.77,654.93,117.81,351.62,16.29,US,FBA,Ads,0.816
2025-10-17,B0494532,SKU-0002,6,24.52,147.12,25.94,74.94,7.95,US,FBM,Organic,0.867
2025-10-17,B0287544,SKU-0004,3,104.99,314.97,46.29,170.27,4.37,UK,FBM,Organic,0.802
2025-10-17,B0444234,SKU-0005,9,90.05,810.45,121.66,355.13,18.3,UK,FBM,Ads,0.773
2025-10-17,B0474559,SKU-0006,11,85.81,943.91,165.37,464.09,23.13,DE,FBA,Ads,0.897
2025-10-17,B0760123,SKU-0007,6,70.1,420.6,57.11,186.45,12.57,US,FBA,Organic,0.851
2025-10-17,B0300550,SKU-0008,8,27.8,222.4,39.26,93.79,20.28,DE,FBM,Ads,0.748
2025-10-17,B0565132,SKU-0009,9,136.79,1231.11,169.22,566.53,15.78,UK,FBM,Ads,0.891
2025-10-17,B0138771,SKU-0010,14,81.38,1139.32,191.78,521.73,18.74,US,FBM,Organic,0.852
2025-10-17,B0165870,SKU-0011,4,40.4,161.6,28.82,79.5,9.14,UK,FBA,Ads,0.93
2025-10-17,B0661462,SKU-0012,6,47.84,287.04,49.16,149.86,8.53,DE,FBA,Ads,0.781
2025-10-17,B0241131,SKU-0013,9,118.42,1065.78,149.39,516.51,14.69,UK,FBA,Organic,0.909
2025-10-17,B0934569,SKU-0014,10,101.91,1019.1,123.53,529.94,14.01,US,FBA,Organic,0.791
2025-10-17,B0916675,SKU-0015,6,41.08,246.48,36.01,103.92,11.22,US,FBA,Ads,0.752
2025-10-18,B0673178,SKU-0001,12,83.68,1004.16,121.13,502.6,18.8,CA,FBM,Organic,0.941
2025-10-18,B0466098,SKU-0003,6,17.77,106.62,18.67,56.8,12.67,UK,FBA,Organic,0.803
2025-10-18,B0287544,SKU-0004,5,119.72,598.6,91.73,283.39,8.55,CA,FBM,Ads,0.818
2025-10-18,B0444234,SKU-0005,11,96.27,1058.97,143.48,538.47,12.9,UK,FBM,Ads,0.723
2025-10-18,B0474559,SKU-0006,8,92.86,742.88,123.91,405.43,20.7,DE,FBM,Organic,0.735
2025-10-18,B0760123,SKU-0007,1,60.31,60.31,7.69,32.95,2.42,UK,FBA,Ads,0.907
2025-10-18,B0300550,SKU-0008,11,29.33,322.63,46.89,137.36,26.09,UK,FBM,Organic,0.737
2025-10-18,B0565132,SKU-0009,6,128.51,771.06,101.81,406.25,10.4,US,FBA,Ads,0.919
2025-10-18,B0138771,SKU-0010,7,81.77,572.39,81.08,297.13,16.72,UK,FBM,Organic,0.957
2025-10-18,B0165870,SKU-0011,11,34.6,380.6,65.54,182.61,12.19,CA,FBM,Organic,0.75
2025-10-18,B0661462,SKU-0012,6,41.84,251.04,34.58,130.9,6.63,UK,FBM,Ads,0.749
2025-10-18,B0241131,SKU-0013,3,126.59,379.77,50.46,183.64,4.78,UK,FBM,Organic,0.754
2025-10-18,B0934569,SKU-0014,3,99.76,299.28,45.48,142.25,5.4,CA,FBA,Ads,0.887
2025-10-19,B0673178,SKU-0001,8,82.16,657.28,93.88,347.59,18.77,UK,FBM,Organic,0.86
2025-10-19,B0494532,SKU-0002,14,23.91,334.74,59.77,173.77,18.78,UK,FBM,Organic,0.951
2025-10-19,B0466098,SKU-0003,16,17.27,276.32,39.91,129.71,22.92,DE,FBA,Ads,0.956
2025-10-19,B0287544,SKU-0004,4,118.69,474.76,84.61,232.74,8.63,DE,FBM,Ads,0.785
2025-10-19,B0444234,SKU-0005,10,87.87,878.7,120.34,420.93,23.88,CA,FBA,Ads,0.946
2025-10-19,B0474559,SKU-0006,5,99.16,495.8,89.05,224.09,9.69,CA,FBM,Organic,0.937
2025-10-19,B0760123,SKU-0007,9,69.02,621.18,106.7,339.55,18.08,UK,FBA,Ads,0.803
2025-10-19,B0565132,SKU-0009,2,138.31,276.62,41.44,110.67,3.96,UK,FBA,Organic,0.86
2025-10-19,B0138771,SKU-0010,10,82.58,825.8,144.73,388.94,24.47,CA,FBM,Organic,0.771
2025-10-19,B0165870,SKU-0011,9,36.09,324.81,54.4,164.77,10.4,UK,FBM,Organic,0.885
2025-10-19,B0661462,SKU-0012,1,42.33,42.33,6.08,17.51,1.76,CA,FBM,Organic,0.795
2025-10-19,B0241131,SKU-0013,2,119.96,239.92,42.79,119.48,4.72,US,FBM,Organic,0.891
2025-10-19,B0934569,SKU-0014,13,93.12,1210.56,160.68,603.45,30.89,DE,FBM,Ads,0.945
2025-10-19,B0916675,SKU-0015,9,43.52,391.68,69.33,187.53,10.54,CA,FBM,Ads,0.803
2025-10-20,B0673178,SKU-0001,8,71.31,570.48,84.74,317.51,14.0,CA,FBA,Organic,0.869
2025-10-20,B0494532,SKU-0002,1,21.34,21.34,3.01,8.69,2.21,US,FBA,Ads,0.929
2025-10-20,B0466098,SKU-0003,3,16.62,49.86,6.24,23.58,3.36,UK,FBA,Ads,0.747
2025-10-20,B0287544,SKU-0004,7,113.07,791.49,126.27,380.15,14.64,DE,FBA,Organic,0.952
2025-10-20,B0474559,SKU-0006,7,99.64,697.48,117.03,290.0,8.55,DE,FBM,Ads,0.818
2025-10-20,B0760123,SKU-0007,6,65.01,390.06,57.42,185.21,15.3,UK,FBM,Organic,0.839
2025-10-20,B0300550,SKU-0008,6,31.39,188.34,23.94,92.15,11.37,US,FBA,Ads,0.721
2025-10-20,B0565132,SKU-0009,3,126.69,380.07,60.35,182.54,3.44,CA,FBA,Organic,0.846
2025-10-20,B0138771,SKU-0010,6,77.77,466.62,75.15,233.84,7.57,CA,FBA,Organic,0.721
2025-10-20,B0165870,SKU-0011,7,36.35,254.45,32.84,106.28,14.24,US,FBM,Ads,0.916
2025-10-20,B0661462,SKU-0012,15,42.09,631.35,83.52,314.6,38.56,DE,FBM,Ads,0.777
2025-10-20,B0241131,SKU-0013,12,131.77,1581.24,212.18,669.47,21.24,US,FBM,Organic,0.732
2025-10-20,B0934569,SKU-0014,9,93.53,841.77,116.48,378.43,17.44,CA,FBA,Organic,0.726
2025-10-20,B0916675,SKU-0015,2,41.98,83.96,14.27,46.98,5.18,DE,FBM,Organic,0.729
2025-10-21,B0673178,SKU-0001,6,81.69,490.14,79.52,228.85,7.83,UK,FBA,Organic,0.79
2025-10-21,B0494532,SKU-0002,8,22.16,177.28,23.96,92.88,20.2,CA,FBM,Organic,0.754
2025-10-21,B0466098,SKU-0003,12,18.51,222.12,39.67,93.53,24.7,UK,FBA,Ads,0.926
2025-10-21,B0287544,SKU-0004,8,115.92,927.36,162.61,456.17,20.27,US,FBA,Ads,0.817
2025-10-21,B0444234,SKU-0005,4,86.26,345.04,55.19,169.97,5.65,CA,FBA,Ads,0.928
2025-10-21,B0474559,SKU-0006,7,95.51,668.57,83.64,280.26,9.66,DE,FBA,Organic,0.888
2025-10-21,B0760123,SKU-0007,9,68.47,616.23,96.17,253.23,21.39,US,FBM,Ads,0.948
2025-10-21,B0300550,SKU-0008,9,30.33,272.97,40.75,144.59,10.28,UK,FBM,Organic,0.747
2025-10-21,B0565132,SKU-0009,11,134.49,1479.39,179.37,643.4,26.7,UK,FBM,Ads,0.838
2025-10-21,B0138771,SKU-0010,2,78.31,156.62,21.53,87.32,3.84,DE,FBA,Organic,0.864
2025-10-21,B0165870,SKU-0011,5,39.92,199.6,34.6,86.16,5.75,US,FBA,Organic,0.806
2025-10-21,B0661462,SKU-0012,9,47.76,429.84,76.97,210.84,20.26,UK,FBA,Organic,0.908
2025-10-21,B0241131,SKU-0013,10,111.11,1111.1,156.47,548.75,23.66,US,FBM,Organic,0.914
2025-10-21,B0934569,SKU-0014,5,89.69,448.45,75.69,202.02,11.82,UK,FBA,Organic,0.801
2025-10-21,B0916675,SKU-0015,2,40.73,81.46,9.82,42.41,5.13,US,FBM,Organic,0.912
2025-10-22,B0673178,SKU-0001,6,70.47,422.82,61.77,209.42,11.13,DE,FBA,Organic,0.791
2025-10-22,B0494532,SKU-0002,4,23.48,93.92,13.96,45.91,4.54,UK,FBM,Ads,0.736
2025-10-22,B0466098,SKU-0003,3,17.26,51.78,7.73,24.54,5.07,DE,FBA,Ads,0.906
2025-10-22,B0287544,SKU-0004,4,106.1,424.4,68.35,226.2,7.57,DE,FBA,Organic,0.827
2025-10-22,B0444234,SKU-0005,5,93.65,468.25,76.1,220.6,8.28,UK,FBM,Organic,0.794
2025-10-22,B0474559,SKU-0006,8,87.11,696.88,106.8,380.92,9.96,CA,FBA,Ads,0.947
2025-10-22,B0760123,SKU-0007,9,66.45,598.05,74.0,291.56,12.52,UK,FBM,Organic,0.905
2025-10-22,B0565132,SKU-0009,12,120.91,1450.92,178.66,612.32,22.82,UK,FBM,Ads,0.8
2025-10-22,B0138771,SKU-0010,5,84.8,424.0,64.28,231.77,7.2,UK,FBA,Organic,0.829
2025-10-22,B0165870,SKU-0011,7,39.12,273.84,34.39,115.73,13.55,UK,FBM,Organic,0.746
2025-10-22,B0661462,SKU-0012,1,46.37,46.37,6.98,20.29,1.39,DE,FBM,Ads,0.925
2025-10-22,B0241131,SKU-0013,9,122.86,1105.74,135.05,472.61,18.64,US,FBA,Organic,0.81
2025-10-22,B0934569,SKU-0014,8,87.71,701.68,118.17,310.31,19.14,UK,FBA,Ads,0.739
2025-10-23,B0673178,SKU-0001,9,72.88,655.92,116.49,360.16,15.81,UK,FBM,Ads,0.878
2025-10-23,B0494532,SKU-0002,2,24.23,48.46,5.91,25.61,3.39,CA,FBA,Organic,0.894
2025-10-23,B0466098,SKU-0003,1,15.92,15.92,2.07,8.67,1.19,CA,FBA,Organic,0.786
2025-10-23,B0287544,SKU-0004,5,111.76,558.8,86.05,252.31,6.87,US,FBA,Ads,0.939
2025-10-23,B0444234,SKU-0005,2,96.68,193.36,24.38,102.31,2.78,DE,FBA,Ads,0.769
2025-10-23,B0474559,SKU-0006,9,102.06,918.54,164.56,512.54,18.11,UK,FBA,Ads,0.915
2025-10-23,B0760123,SKU-0007,4,69.59,278.36,45.34,130.66,9.9,UK,FBM,Ads,0.873
2025-10-23,B0300550,SKU-0008,12,30.47,365.64,46.56,192.17,29.59,UK,FBA,Ads,0.758
2025-10-23,B0565132,SKU-0009,12,121.82,1461.84,180.6,706.82,26.86,UK,FBM,Organic,0.732
2025-10-23,B0138771,SKU-0010,7,79.64,557.48,84.14,276.07,8.96,UK,FBA,Ads,0.907
2025-10-23,B0165870,SKU-0011,4,40.29,161.16,21.94,79.85,4.79,CA,FBA,Organic,0.956
2025-10-23,B0661462,SKU-0012,5,45.5,227.5,27.35,108.98,6.11,US,FBM,Ads,0.725
2025-10-23,B0241131,SKU-0013,2,124.83,249.66,43.69,114.19,3.63,US,FBA,Ads,0.932
2025-10-23,B0934569,SKU-0014,7,96.81,677.67,117.97,328.82,15.26,DE,FBA,Ads,0.951
2025-10-23,B0916675,SKU-0015,2,39.68,79.36,12.41,41.13,2.37,US,FBM,Ads,0.731
2025-10-24,B0673178,SKU-0001,9,83.3,749.7,129.54,417.32,10.91,DE,FBM,Ads,0.726
2025-10-24,B0494532,SKU-0002,5,21.45,107.25,16.03,57.06,8.39,UK,FBM,Ads,0.843
2025-10-24,B0466098,SKU-0003,2,15.95,31.9,4.96,16.5,4.47,CA,FBA,Ads,0.88
2025-10-24,B0287544,SKU-0004,10,113.75,1137.5,174.23,592.97,23.98,UK,FBM,Organic,0.959
2025-10-24,B0444234,SKU-0005,10,83.62,836.2,120.53,372.69,17.89,DE,FBA,Ads,0.806
2025-10-24,B0474559,SKU-0006,10,86.09,860.9,142.46,399.61,14.69,CA,FBM,Ads,0.81
2025-10-24,B0760123,SKU-0007,14,70.33,984.62,120.75,509.22,31.1,US,FBA,Organic,0.81
2025-10-24,B0300550,SKU-0008,2,27.56,55.12,9.81,24.78,5.12,DE,FBA,Organic,0.853
2025-10-24,B0565132,SKU-0009,4,120.44,481.76,58.61,208.24,5.41,US,FBM,Organic,0.728
2025-10-24,B0138771,SKU-0010,6,76.73,460.38,81.08,208.13,9.76,DE,FBM,Organic,0.732
2025-10-24,B0165870,SKU-0011,4,40.18,160.72,22.49,69.83,7.8,CA,FBA,Ads,0.888
2025-10-24,B0661462,SKU-0012,3,46.96,140.88,19.31,61.77,7.72,US,FBM,Organic,0.747
2025-10-24,B0241131,SKU-0013,9,127.55,1147.95,144.82,583.69,14.27,DE,FBM,Organic,0.911
2025-10-24,B0934569,SKU-0014,3,102.73,308.19,48.55,134.81,7.73,CA,FBA,Organic,0.935
2025-10-25,B0673178,SKU-0001,11,75.65,832.15,120.63,456.61,22.3,DE,FBA,Ads,0.739
2025-10-25,B0494532,SKU-0002,10,23.87,238.7,38.72,127.04,17.32,US,FBM,Organic,0.839
2025-10-25,B0466098,SKU-0003,9,16.3,146.7,22.64,66.69,22.82,US,FBM,Ads,0.737
2025-10-25,B0287544,SKU-0004,9,117.98,1061.82,184.24,468.65,16.99,CA,FBA,Ads,0.948
2025-10-25,B0444234,SKU-0005,11,91.51,1006.61,125.11,561.27,19.2,UK,FBM,Ads,0.796
2025-10-25,B0474559,SKU-0006,7,92.52,647.64,114.55,342.42,12.44,CA,FBA,Organic,0.78
2025-10-25,B0760123,SKU-0007,9,61.47,553.23,73.94,222.6,18.87,UK,FBA,Organic,0.723
2025-10-25,B0300550,SKU-0008,13,31.39,408.07,60.18,189.56,18.82,US,FBM,Organic,0.765
2025-10-25,B0565132,SKU-0009,3,129.05,387.15,63.05,212.0,4.21,UK,FBA,Organic,0.776
2025-10-25,B0138771,SKU-0010,8,79.62,636.96,100.52,326.8,11.07,CA,FBA,Ads,0.888
2025-10-25,B0165870,SKU-0011,8,34.23,273.84,47.22,119.72,10.66,UK,FBM,Organic,0.781
2025-10-25,B0661462,SKU-0012,6,43.11,258.66,40.45,132.24,12.81,UK,FBA,Ads,0.919
2025-10-25,B0241131,SKU-0013,10,120.15,1201.5,210.65,671.8,18.59,US,FBA,Ads,0.865
2025-10-25,B0934569,SKU-0014,8,89.63,717.04,97.68,367.66,12.61,US,FBM,Ads,0.856
2025-10-25,B0916675,SKU-0015,10,43.63,436.3,63.8,235.35,19.01,US,FBM,Ads,0.739
2025-10-26,B0673178,SKU-0001,10,77.57,775.7,99.73,412.05,22.34,US,FBA,Organic,0.95
2025-10-26,B0494532,SKU-0002,7,22.25,155.75,21.4,82.51,17.25,DE,FBM,Ads,0.857
2025-10-26,B0466098,SKU-0003,4,18.04,72.16,11.51,36.17,8.81,UK,FBA,Organic,0.779
2025-10-26,B0287544,SKU-0004,6,107.2,643.2,98.14,260.25,8.61,US,FBA,Organic,0.902
2025-10-26,B0444234,SKU-0005,7,96.9,678.3,106.95,295.86,8.73,CA,FBM,Organic,0.902
2025-10-26,B0474559,SKU-0006,7,97.08,679.56,96.14,340.22,18.05,US,FBA,Ads,0.869
2025-10-26,B0760123,SKU-0007,10,71.02,710.2,88.83,346.45,17.98,US,FBM,Ads,0.934
2025-10-26,B0300550,SKU-0008,17,27.93,474.81,84.09,226.32,37.09,DE,FBM,Organic,0.876
2025-10-26,B0565132,SKU-0009,6,124.96,749.76,100.83,383.27,15.16,CA,FBM,Ads,0.863
2025-10-26,B0138771,SKU-0010,16,79.85,1277.6,225.02,546.54,32.46,DE,FBM,Ads,0.945
2025-10-26,B0165870,SKU-0011,7,36.25,253.75,40.15,139.71,7.81,CA,FBM,Organic,0.838
2025-10-26,B0661462,SKU-0012,13,45.72,594.36,103.95,316.24,24.52,US,FBA,Organic,0.895
2025-10-26,B0241131,SKU-0013,11,117.87,1296.57,198.06,693.44,26.97,DE,FBM,Ads,0.869
2025-10-26,B0934569,SKU-0014,4,86.63,346.52,49.51,160.89,4.95,CA,FBA,Ads,0.917
2025-10-26,B0916675,SKU-0015,14,37.52,525.28,90.16,279.75,29.77,UK,FBA,Organic,0.725
2025-10-27,B0673178,SKU-0001,7,70.64,494.48,75.0,269.42,18.13,UK,FBA,Organic,0.748
2025-10-27,B0494532,SKU-0002,3,23.25,69.75,9.15,33.0,5.2,US,FBA,Ads,0.796
2025-10-27,B0466098,SKU-0003,2,17.82,35.64,5.55,18.78,3.95,UK,FBM,Organic,0.735
2025-10-27,B0287544,SKU-0004,4,105.47,421.88,62.66,183.35,9.98,UK,FBA,Organic,0.901
2025-10-27,B0444234,SKU-0005,13,96.15,1249.95,189.12,579.7,21.45,CA,FBM,Ads,0.916
2025-10-27,B0760123,SKU-0007,15,65.42,981.3,133.24,407.68,21.2,DE,FBM,Ads,0.836
2025-10-27,B0300550,SKU-0008,4,31.7,126.8,21.6,63.83,9.17,CA,FBM,Organic,0.953
2025-10-27,B0565132,SKU-0009,6,121.52,729.12,111.03,294.69,8.09,US,FBA,Ads,0.887
2025-10-27,B0138771,SKU-0010,12,80.47,965.64,167.84,513.41,20.7,DE,FBM,Ads,0.736
2025-10-27,B0165870,SKU-0011,11,39.31,432.41,70.48,175.36,14.41,CA,FBA,Ads,0.931
2025-10-27,B0661462,SKU-0012,10,45.77,457.7,67.48,239.34,14.57,DE,FBM,Organic,0.773
2025-10-27,B0241131,SKU-0013,7,133.31,933.17,112.4,510.86,11.81,CA,FBM,Ads,0.877
2025-10-27,B0934569,SKU-0014,11,96.02,1056.22,129.64,570.93,16.61,US,FBA,Ads,0.917
2025-10-27,B0916675,SKU-0015,1,43.87,43.87,7.01,24.16,2.3,CA,FBA,Organic,0.955
2025-10-28,B0673178,SKU-0001,9,81.56,734.04,88.86,365.33,16.24,DE,FBA,Ads,0.734
2025-10-28,B0494532,SKU-0002,5,21.7,108.5,15.05,50.9,10.89,CA,FBA,Ads,0.879
2025-10-28,B0466098,SKU-0003,8,16.98,135.84,17.85,65.92,14.81,US,FBM,Ads,0.734
2025-10-28,B0287544,SKU-0004,11,105.14,1156.54,164.16,627.7,24.31,DE,FBA,Organic,0.789
2025-10-28,B0444234,SKU-0005,12,86.65,1039.8,128.94,576.17,22.62,US,FBA,Ads,0.911
2025-10-28,B0474559,SKU-0006,4,101.24,404.96,57.54,205.13,6.07,DE,FBM,Ads,0.735
2025-10-28,B0760123,SKU-0007,12,69.68,836.16,107.33,372.54,22.52,UK,FBM,Organic,0.896
2025-10-28,B0300550,SKU-0008,6,31.65,189.9,29.81,97.44,13.65,DE,FBM,Organic,0.783
2025-10-28,B0565132,SKU-0009,10,137.79,1377.9,232.84,576.62,25.43,US,FBM,Organic,0.728
2025-10-28,B0138771,SKU-0010,10,79.96,799.6,127.08,362.48,12.2,US,FBA,Organic,0.727
2025-10-28,B0165870,SKU-0011,9,37.22,334.98,57.22,180.72,10.9,UK,FBA,Organic,0.867
2025-10-28,B0661462,SKU-0012,4,46.7,186.8,26.9,96.19,9.38,UK,FBA,Ads,0.875
2025-10-28,B0241131,SKU-0013,4,122.64,490.56,63.25,270.83,7.34,US,FBM,Ads,0.84
2025-10-28,B0934569,SKU-0014,8,91.88,735.04,114.88,403.12,17.02,UK,FBM,Organic,0.884
2025-10-28,B0916675,SKU-0015,2,39.37,78.74,12.51,40.55,3.26,US,FBA,Organic,0.856
